student_id,course_id,minutes_watched,date_watched,student_type_id
268985,37,2.2,2022-10-08,1
268985,37,17.5,2022-10-11,1
268985,37,24.1,2022-10-10,1
268985,37,30,2022-10-09,1
268985,41,0.4,2022-05-20,1
268985,41,2.8,2022-05-18,1
268985,41,11.8,2022-05-02,1
268985,41,12.7,2022-05-22,1
268985,41,16,2022-05-21,1
268985,41,17.1,2022-05-01,1
268985,41,19,2022-10-20,1
268985,41,22,2022-04-25,1
268985,41,22.1,2022-05-16,1
268985,41,26.1,2022-05-05,1
268985,41,27.5,2022-04-28,1
268985,41,28.9,2022-04-27,1
268985,41,48,2022-04-29,1
268985,41,48.9,2022-04-26,1
268985,41,54.3,2022-04-24,1
268985,41,79.5,2022-06-07,1
268985,52,14.1,2022-04-23,1
268986,21,5.3,2022-03-30,0
268989,4,11.5,2022-10-12,1
268989,4,28.7,2022-04-15,1
268989,4,31.9,2022-04-27,1
268989,4,37.1,2022-04-26,1
268989,4,39.8,2022-05-11,1
268989,4,39.9,2022-09-29,1
268989,4,50.6,2022-05-05,1
268989,4,58.6,2022-04-21,1
268989,4,61.1,2022-09-22,1
268989,4,77.9,2022-04-18,1
268989,4,82,2022-04-14,1
268989,4,105.5,2022-04-13,1
268989,7,57.9,2022-03-31,1
268989,7,213,2022-04-06,1
268989,16,0.1,2022-05-19,1
268989,16,2.1,2022-06-07,1
268989,16,4.4,2022-06-29,1
268989,16,4.9,2022-06-09,1
268989,16,10.1,2022-08-15,1
268989,16,18.4,2022-07-20,1
268989,16,29.9,2022-09-19,1
268989,16,32.7,2022-06-14,1
268989,16,34,2022-06-08,1
268989,16,35.9,2022-07-02,1
268989,16,36.9,2022-05-25,1
268989,16,37.2,2022-05-30,1
268989,16,38.7,2022-06-06,1
268989,16,41,2022-05-16,1
268989,16,42.4,2022-07-01,1
268989,16,43.1,2022-05-18,1
268989,16,44.4,2022-07-05,1
268989,16,49.5,2022-05-13,1
268989,16,63.2,2022-09-20,1
268989,16,93.9,2022-04-25,1
268989,21,108.4,2022-04-08,1
268989,21,157.7,2022-04-07,1
268989,22,30.1,2022-09-21,1
268989,22,42.3,2022-09-27,1
268989,24,0.4,2022-04-19,1
268989,24,32.9,2022-04-22,1
268989,42,37.5,2022-04-09,1
268989,46,36.4,2022-07-12,1
268989,46,39.8,2022-07-14,1
268990,3,73.2,2022-05-11,1
268990,5,0.1,2022-04-21,1
268990,5,0.6,2022-04-26,1
268990,5,2.5,2022-05-01,1
268990,5,17.4,2022-04-25,1
268990,5,20,2022-05-10,1
268990,5,22.2,2022-04-22,1
268990,5,29.9,2022-04-27,1
268990,5,41.8,2022-05-02,1
268990,5,48.4,2022-04-28,1
268990,5,51.9,2022-04-20,1
268990,5,64.6,2022-04-24,1
268990,5,73.8,2022-04-29,1
268990,5,87.1,2022-04-18,1
268990,7,5,2022-04-06,1
268990,7,6.6,2022-04-04,1
268990,7,9.4,2022-04-15,1
268990,7,11.3,2022-04-10,1
268990,7,24.8,2022-04-16,1
268990,7,26.9,2022-04-11,1
268990,7,27.8,2022-04-05,1
268990,7,30.3,2022-04-09,1
268990,11,7.1,2022-05-08,1
268990,11,78.9,2022-05-09,1
268990,14,14.4,2022-10-07,1
268990,14,26.2,2022-10-15,1
268990,14,35.5,2022-10-10,1
268990,14,44.5,2022-10-06,1
268990,14,50.5,2022-10-05,1
268990,14,52.8,2022-10-12,1
268990,14,67.1,2022-10-16,1
268990,14,71.9,2022-10-14,1
268990,14,83.8,2022-10-11,1
268990,14,102,2022-10-13,1
268990,14,107.1,2022-10-17,1
268990,15,0.1,2022-07-26,1
268990,15,113.3,2022-06-27,1
268990,19,0.1,2022-04-19,1
268990,21,1,2022-05-23,1
268990,21,2,2022-05-18,1
268990,21,9.4,2022-05-22,1
268990,21,32.2,2022-05-21,1
268990,21,50.9,2022-05-17,1
268990,21,54.1,2022-06-03,1
268990,21,58.9,2022-05-24,1
268990,21,101.6,2022-05-16,1
268990,25,13.8,2022-07-31,1
268990,25,52,2022-08-09,1
268990,26,5.2,2022-10-20,1
268990,34,1.5,2022-09-29,1
268990,34,5.3,2022-10-04,1
268990,34,12.9,2022-09-26,1
268990,34,23.5,2022-09-27,1
268990,34,37.4,2022-09-30,1
268990,34,41.6,2022-09-19,1
268990,34,84.1,2022-10-03,1
268990,37,0.1,2022-07-04,1
268990,37,0.2,2022-05-31,1
268990,37,3,2022-06-28,1
268990,37,7.6,2022-06-13,1
268990,37,10.1,2022-06-20,1
268990,37,13.3,2022-06-01,1
268990,37,14.4,2022-06-26,1
268990,37,19.3,2022-06-02,1
268990,37,32.4,2022-06-08,1
268990,37,34.4,2022-07-19,1
268990,37,40.7,2022-06-22,1
268990,37,51.6,2022-05-13,1
268990,37,61.5,2022-06-07,1
268990,37,70.7,2022-07-18,1
268990,37,86.8,2022-05-25,1
268990,46,14.5,2022-06-06,1
268990,49,0.4,2022-07-20,1
268990,49,60.6,2022-07-21,1
268990,50,3.9,2022-07-02,1
268990,50,11.3,2022-06-29,1
268990,50,11.5,2022-09-06,1
268990,50,14.9,2022-07-01,1
268990,54,21.1,2022-07-22,1
268990,54,35.7,2022-07-23,1
268990,54,39.8,2022-07-03,1
268992,3,0.4,2022-08-12,0
268992,3,0.6,2022-04-01,0
268992,3,1.1,2022-08-13,0
268992,3,9.6,2022-08-11,0
268992,43,1.2,2022-03-30,0
268993,4,4,2022-03-30,0
268993,42,1,2022-03-31,0
268993,42,4.3,2022-04-01,0
268994,23,7.3,2022-03-30,0
268994,23,25.1,2022-03-31,0
268994,23,67.7,2022-04-01,0
268995,11,1.8,2022-03-30,0
268997,7,4.2,2022-03-30,0
268998,7,0.9,2022-03-30,0
269000,7,10.4,2022-03-30,1
269000,7,33.4,2022-04-05,1
269000,7,42.9,2022-04-04,1
269000,14,12.6,2022-04-26,1
269000,14,14.6,2022-04-27,1
269000,14,21.1,2022-05-25,1
269000,14,34.6,2022-04-28,1
269000,14,41.5,2022-05-13,1
269000,14,47,2022-05-27,1
269000,14,63.2,2022-05-12,1
269000,14,99.6,2022-05-24,1
269000,21,15.1,2022-04-12,1
269000,21,33.1,2022-04-16,1
269000,21,60.4,2022-04-11,1
269000,21,70,2022-04-10,1
269000,24,0.1,2022-04-17,1
269000,24,36.9,2022-04-18,1
269000,42,9,2022-04-07,1
269001,45,13.1,2022-03-30,0
269003,7,47.9,2022-04-02,0
269004,32,0.3,2022-03-30,0
269006,7,20,2022-03-30,0
269008,42,0.2,2022-03-31,0
269008,42,12.3,2022-03-30,0
269009,45,2.7,2022-03-30,0
269010,7,45.5,2022-03-30,1
269010,7,85.7,2022-03-31,1
269010,16,12.4,2022-06-09,1
269010,16,16.8,2022-10-06,1
269010,16,26.3,2022-06-17,1
269010,16,28.6,2022-05-09,1
269010,16,83.1,2022-05-06,1
269010,16,99.4,2022-06-15,1
269010,16,100.1,2022-06-18,1
269010,20,10.6,2022-04-29,1
269010,20,44.8,2022-04-27,1
269010,23,58.9,2022-04-24,1
269010,35,28.3,2022-05-04,1
269010,35,95.7,2022-05-05,1
269010,42,33.4,2022-04-07,1
269010,42,37.1,2022-04-03,1
269010,42,44.5,2022-04-02,1
269010,42,51.8,2022-04-05,1
269010,42,52.3,2022-04-06,1
269010,42,71.1,2022-04-04,1
269010,46,85.6,2022-04-21,1
269010,46,114.5,2022-04-22,1
269012,14,0.2,2022-04-06,1
269012,14,7.7,2022-05-03,1
269012,14,12.2,2022-04-08,1
269012,14,12.9,2022-04-01,1
269012,14,16.5,2022-05-04,1
269013,7,12.6,2022-04-06,1
269013,7,14.4,2022-04-08,1
269013,7,16.4,2022-04-04,1
269013,7,21.5,2022-04-05,1
269013,7,31.6,2022-04-07,1
269013,7,38,2022-04-12,1
269013,7,40.9,2022-04-11,1
269013,28,19.6,2022-09-14,1
269013,28,24.3,2022-10-17,1
269013,28,36.5,2022-09-09,1
269013,28,36.6,2022-09-08,1
269013,28,39.4,2022-09-20,1
269013,28,154.3,2022-09-19,1
269013,42,10.8,2022-08-02,1
269013,46,3.6,2022-07-21,1
269013,46,10,2022-07-19,1
269013,46,10.2,2022-04-14,1
269013,46,14.5,2022-07-25,1
269013,46,15.7,2022-07-27,1
269013,46,22.2,2022-04-19,1
269013,46,23.1,2022-04-25,1
269013,46,24.6,2022-07-20,1
269013,46,29.8,2022-04-15,1
269013,46,29.9,2022-04-20,1
269013,46,30.2,2022-07-26,1
269013,46,43.3,2022-04-13,1
269016,7,4,2022-06-06,1
269016,7,4,2022-07-29,1
269016,7,5.3,2022-03-30,1
269016,7,7.5,2022-04-08,1
269016,7,10.9,2022-09-28,1
269016,7,11.1,2022-04-05,1
269016,7,12.9,2022-04-04,1
269016,7,13,2022-06-03,1
269016,7,15.8,2022-06-10,1
269016,7,51.4,2022-04-15,1
269016,46,0.1,2022-09-29,1
269016,46,4,2022-10-07,1
269018,37,1.1,2022-04-25,0
269020,7,4,2022-04-16,1
269020,7,4,2022-05-07,1
269020,7,28.8,2022-06-20,1
269020,7,40.8,2022-04-15,1
269020,7,48.2,2022-06-22,1
269020,14,0.1,2022-09-20,1
269020,14,11.6,2022-08-26,1
269020,14,32.7,2022-07-01,1
269020,14,40.7,2022-09-22,1
269020,20,49.8,2022-09-23,1
269023,14,5.7,2022-04-20,0
269023,14,41.1,2022-04-19,0
269028,7,17,2022-04-01,0
269028,45,9.2,2022-04-04,0
269029,30,5.2,2022-03-30,0
269029,30,9.7,2022-03-31,0
269030,7,9.2,2022-06-01,1
269030,7,13.5,2022-04-20,1
269030,7,13.8,2022-05-31,1
269030,7,24.2,2022-08-03,1
269030,7,37,2022-08-02,1
269031,37,1.2,2022-03-30,0
269036,7,18,2022-04-06,1
269036,7,95.4,2022-04-05,1
269038,7,11.4,2022-04-02,1
269038,7,12,2022-04-23,1
269038,7,28.3,2022-04-01,1
269038,42,0.1,2022-09-26,1
269038,42,5.6,2022-09-11,1
269038,42,7.4,2022-06-29,1
269040,3,92.6,2022-04-27,1
269040,5,84.4,2022-04-19,1
269040,5,121.3,2022-04-20,1
269040,5,315.7,2022-04-15,1
269040,11,98.6,2022-04-18,1
269040,11,168.6,2022-04-17,1
269040,16,0.5,2022-06-18,1
269040,16,6.8,2022-04-11,1
269040,16,9,2022-04-13,1
269040,16,23.8,2022-04-16,1
269040,16,42.8,2022-04-12,1
269040,16,64.7,2022-04-14,1
269040,16,203.7,2022-04-10,1
269040,21,0.5,2022-03-31,1
269040,21,27.7,2022-04-02,1
269040,21,125.2,2022-04-05,1
269040,21,156.2,2022-04-01,1
269040,21,221.9,2022-04-03,1
269040,21,320,2022-04-04,1
269040,24,0.5,2022-04-06,1
269040,24,5.7,2022-04-07,1
269040,24,85.5,2022-04-08,1
269040,24,123,2022-04-09,1
269040,28,8.7,2022-10-08,1
269040,28,39.3,2022-10-07,1
269040,28,46.3,2022-10-06,1
269040,32,0.3,2022-05-01,1
269040,32,122.1,2022-05-02,1
269040,37,20.3,2022-05-03,1
269040,37,24.8,2022-08-19,1
269040,37,26.3,2022-08-23,1
269040,37,41.7,2022-08-22,1
269040,37,168.4,2022-08-18,1
269040,41,3.6,2022-05-04,1
269040,41,130.5,2022-09-23,1
269040,50,73.2,2022-09-22,1
269040,50,99.1,2022-08-21,1
269040,54,13.7,2022-09-21,1
269040,54,70,2022-09-20,1
269041,2,2.3,2022-09-10,0
269041,7,2,2022-03-30,0
269041,35,1.2,2022-08-17,0
269043,7,12,2022-03-30,0
269045,7,6.5,2022-03-30,0
269047,7,121.3,2022-03-31,1
269047,21,31.3,2022-04-05,1
269047,21,72.3,2022-04-01,1
269047,21,76.8,2022-04-02,1
269047,24,0.1,2022-04-06,1
269047,24,35.8,2022-04-19,1
269047,24,59.4,2022-04-09,1
269047,24,74,2022-04-07,1
269049,7,0.1,2022-08-02,0
269049,7,6.2,2022-08-01,0
269050,7,7.6,2022-04-15,1
269050,7,13.1,2022-04-05,1
269050,7,26.6,2022-04-07,1
269050,7,32.2,2022-04-10,1
269050,7,57.7,2022-04-14,1
269050,21,3.3,2022-04-22,1
269050,21,12.1,2022-04-21,1
269050,21,12.5,2022-04-17,1
269050,21,15.3,2022-04-27,1
269050,21,17.3,2022-04-24,1
269050,21,22.5,2022-04-26,1
269050,21,28.9,2022-04-19,1
269050,21,80.3,2022-04-16,1
269054,3,4,2022-07-23,1
269054,3,5.8,2022-07-19,1
269054,3,16.8,2022-07-21,1
269054,3,21.6,2022-07-16,1
269054,3,59,2022-07-18,1
269054,5,9.6,2022-07-30,1
269054,5,10.8,2022-07-31,1
269054,5,15.5,2022-07-27,1
269054,5,19.8,2022-08-14,1
269054,5,21,2022-07-26,1
269054,5,26.3,2022-08-13,1
269054,7,13.5,2022-04-02,1
269054,7,97.1,2022-03-31,1
269054,11,8.8,2022-08-15,1
269054,11,14.1,2022-09-19,1
269054,11,23,2022-08-16,1
269054,14,4.4,2022-06-15,1
269054,14,4.7,2022-07-05,1
269054,14,6.9,2022-06-12,1
269054,14,9.3,2022-06-17,1
269054,14,11.2,2022-07-06,1
269054,14,13.7,2022-06-27,1
269054,14,14,2022-06-29,1
269054,14,16.9,2022-06-26,1
269054,14,17.5,2022-06-16,1
269054,14,19,2022-06-28,1
269054,14,19.9,2022-06-19,1
269054,14,20,2022-06-25,1
269054,14,23.1,2022-07-01,1
269054,14,25.7,2022-07-07,1
269054,14,25.8,2022-06-13,1
269054,14,26.1,2022-06-20,1
269054,14,27.6,2022-06-14,1
269054,14,29.3,2022-06-23,1
269054,14,31,2022-06-24,1
269054,14,31.1,2022-06-21,1
269054,14,31.2,2022-06-30,1
269054,14,50.8,2022-07-02,1
269054,21,1,2022-05-24,1
269054,21,5.5,2022-06-07,1
269054,21,6.9,2022-05-10,1
269054,21,6.9,2022-06-01,1
269054,21,7.2,2022-06-03,1
269054,21,10.9,2022-06-05,1
269054,21,12.5,2022-05-20,1
269054,21,15.4,2022-05-31,1
269054,21,18.4,2022-06-09,1
269054,21,22.9,2022-05-23,1
269054,21,26.1,2022-05-18,1
269054,21,28.6,2022-06-11,1
269054,21,31.9,2022-06-02,1
269054,23,2.2,2022-05-08,1
269054,23,2.7,2022-04-06,1
269054,23,4.1,2022-04-17,1
269054,23,6,2022-04-13,1
269054,23,8.1,2022-04-29,1
269054,23,9.8,2022-05-02,1
269054,23,10.2,2022-04-16,1
269054,23,11.9,2022-04-28,1
269054,23,21.8,2022-05-06,1
269054,23,30.6,2022-04-03,1
269054,23,32.8,2022-05-03,1
269054,23,33.1,2022-05-01,1
269054,23,54,2022-05-09,1
269054,35,5.4,2022-07-10,1
269054,35,12.2,2022-07-09,1
269054,35,18.2,2022-07-11,1
269054,35,30.4,2022-07-14,1
269054,35,40.2,2022-07-15,1
269055,7,2,2022-03-31,0
269059,37,0.1,2022-03-31,0
269062,7,18.7,2022-03-31,0
269064,3,31.2,2022-05-12,1
269064,7,0.7,2022-06-03,1
269064,7,30.4,2022-06-05,1
269064,7,115,2022-06-06,1
269064,11,76.3,2022-06-30,1
269064,14,11.1,2022-06-16,1
269064,14,29.2,2022-06-13,1
269064,14,33,2022-06-11,1
269064,14,35.7,2022-06-14,1
269064,14,51.9,2022-06-15,1
269064,14,114.5,2022-06-10,1
269064,23,11,2022-07-18,1
269064,25,204.8,2022-06-09,1
269064,27,19.5,2022-07-15,1
269064,27,60.4,2022-07-12,1
269064,27,81.2,2022-07-14,1
269064,30,47.2,2022-06-29,1
269064,32,3.6,2022-07-03,1
269064,32,10.2,2022-07-05,1
269064,32,34.9,2022-07-01,1
269064,32,65.7,2022-07-04,1
269064,34,3,2022-09-20,1
269064,34,48.8,2022-07-27,1
269064,37,1.1,2022-03-31,0
269064,37,13.2,2022-05-18,1
269064,37,51.9,2022-05-17,1
269064,37,57.5,2022-05-13,1
269064,37,87.6,2022-05-23,1
269064,37,118.2,2022-05-19,1
269064,42,18.3,2022-06-07,1
269064,42,40.8,2022-06-08,1
269064,52,0.1,2022-06-22,1
269064,52,13,2022-06-27,1
269064,52,14.9,2022-06-24,1
269064,52,103.9,2022-06-21,1
269064,53,52,2022-09-13,1
269064,54,58.5,2022-06-20,1
269064,55,38.7,2022-06-18,1
269065,25,2.1,2022-03-31,0
269066,7,63.8,2022-04-07,1
269066,7,78.3,2022-04-06,1
269066,7,108.1,2022-04-08,1
269066,7,265.2,2022-04-05,1
269066,13,21.6,2022-04-28,1
269066,13,65.4,2022-04-23,1
269066,16,35.3,2022-08-12,1
269066,23,77.3,2022-04-17,1
269066,23,88.8,2022-04-15,1
269066,23,98.5,2022-04-18,1
269066,23,108.5,2022-04-16,1
269066,23,145.3,2022-04-14,1
269066,42,61.2,2022-04-01,1
269066,42,80.5,2022-04-03,1
269066,42,103.1,2022-04-04,1
269066,42,164.4,2022-04-02,1
269066,46,67.8,2022-04-11,1
269066,46,71.3,2022-04-10,1
269066,46,73.2,2022-04-13,1
269066,46,90.4,2022-04-09,1
269068,4,50.6,2022-09-27,1
269068,14,0.3,2022-03-31,1
269068,14,0.9,2022-04-02,1
269068,14,5.5,2022-04-04,1
269068,14,68.7,2022-04-07,1
269068,14,75.2,2022-04-01,1
269068,35,1.7,2022-05-16,1
269068,35,60.1,2022-05-12,1
269070,7,6.6,2022-03-31,1
269070,7,12.6,2022-04-01,1
269070,7,25.9,2022-04-06,1
269070,7,60.9,2022-04-05,1
269070,7,192.3,2022-04-07,1
269070,14,19.9,2022-07-13,1
269070,14,33.8,2022-08-05,1
269070,14,60.2,2022-08-06,1
269070,14,63.5,2022-08-07,1
269070,14,65.4,2022-08-08,1
269070,14,74.1,2022-06-26,1
269070,14,75.3,2022-08-09,1
269070,14,153.1,2022-08-04,1
269070,21,12.8,2022-04-10,1
269070,21,27.4,2022-06-25,1
269070,21,50.5,2022-04-25,1
269070,21,77,2022-04-09,1
269070,23,39.9,2022-04-08,1
269071,32,0.2,2022-03-31,0
269073,21,2.3,2022-03-31,0
269074,7,25.7,2022-03-31,0
269078,15,4.2,2022-03-31,0
269080,23,1.3,2022-03-31,0
269085,28,0.5,2022-03-31,0
269088,23,1.1,2022-03-31,0
269089,14,60.3,2022-03-31,0
269090,30,7.6,2022-03-31,0
269091,42,1.1,2022-03-31,0
269092,14,0.8,2022-05-11,0
269092,14,21.5,2022-03-31,0
269094,7,14.8,2022-06-02,0
269095,7,26.7,2022-03-31,0
269096,15,11.9,2022-03-31,0
269097,23,7,2022-03-31,0
269099,2,4.9,2022-04-08,0
269099,3,0.4,2022-05-25,0
269099,21,0.2,2022-08-27,0
269099,21,31.3,2022-08-15,0
269099,45,5.4,2022-03-31,0
269101,42,2.2,2022-03-31,0
269103,33,0.2,2022-03-31,0
269105,7,1.5,2022-03-31,0
269106,7,12.1,2022-03-31,0
269107,34,0.3,2022-03-31,0
269109,11,1.2,2022-04-01,0
269109,21,0.9,2022-03-31,0
269110,7,12.3,2022-03-31,0
269110,7,25.4,2022-10-02,1
269110,7,75.9,2022-10-04,1
269110,14,10.2,2022-10-17,1
269110,14,12.6,2022-10-14,1
269110,14,12.9,2022-10-18,1
269110,14,48.2,2022-10-19,1
269110,14,49.3,2022-10-20,1
269110,16,30.2,2022-09-29,1
269110,16,62.8,2022-09-28,1
269110,21,45.2,2022-10-11,1
269110,21,48.2,2022-10-10,1
269110,21,49,2022-10-13,1
269110,21,52.9,2022-10-12,1
269110,23,71.2,2022-10-06,1
269110,23,130.5,2022-10-05,1
269112,42,12,2022-03-31,0
269113,7,18,2022-03-31,0
269114,28,1.1,2022-03-31,0
269115,7,6.7,2022-03-31,0
269116,32,15.5,2022-03-31,0
269117,36,0.5,2022-03-31,0
269119,7,0.1,2022-04-04,0
269119,7,1.3,2022-04-03,0
269119,7,5.3,2022-04-18,0
269119,7,12.2,2022-04-19,0
269120,7,2.3,2022-04-06,1
269121,7,6.3,2022-03-31,0
269122,16,0.3,2022-03-31,0
269123,7,39.6,2022-03-31,0
269126,7,47.2,2022-04-12,0
269126,23,4.9,2022-05-06,0
269126,23,7.3,2022-04-05,0
269126,23,53.1,2022-04-01,0
269126,46,0.2,2022-04-21,0
269126,46,24.9,2022-04-13,0
269130,7,0.1,2022-04-09,0
269130,7,10.6,2022-04-17,1
269130,7,19.5,2022-03-31,0
269130,7,20.7,2022-04-01,0
269130,7,24.7,2022-04-16,1
269130,7,44.8,2022-05-01,1
269130,14,3.9,2022-09-12,1
269130,14,7.2,2022-09-14,1
269130,21,3.7,2022-06-08,1
269130,21,12.6,2022-07-01,1
269130,21,14.5,2022-06-13,1
269133,7,0.1,2022-03-31,0
269135,21,6,2022-04-04,0
269135,21,18.3,2022-04-03,0
269135,22,15.5,2022-04-05,0
269135,37,3.7,2022-07-07,0
269135,37,6.9,2022-07-06,0
269137,2,40,2022-03-31,0
269137,23,0.1,2022-04-05,0
269137,23,4.4,2022-04-08,0
269139,14,24,2022-04-01,0
269139,14,45.4,2022-04-02,0
269141,7,0.4,2022-03-31,0
269142,51,5,2022-03-31,0
269143,7,18.5,2022-04-05,0
269143,7,21,2022-03-31,0
269144,49,2.3,2022-05-27,0
269144,49,9.2,2022-04-10,0
269144,49,11,2022-04-02,0
269148,13,2.2,2022-03-31,0
269151,23,4.4,2022-03-31,0
269153,7,4.3,2022-03-31,0
269156,21,20.6,2022-03-31,0
269157,21,5.4,2022-03-31,0
269158,14,0.4,2022-08-14,0
269159,14,0.6,2022-03-31,0
269160,7,6.5,2022-03-31,0
269164,7,6.2,2022-03-31,0
269167,7,1.5,2022-03-31,0
269167,7,34.2,2022-04-01,0
269168,16,0.1,2022-03-31,0
269169,7,13.3,2022-04-01,0
269170,7,0.6,2022-04-01,0
269171,23,0.4,2022-04-01,0
269172,7,1.6,2022-04-01,0
269174,7,5,2022-04-04,1
269178,45,0.2,2022-07-14,0
269178,45,0.3,2022-07-19,0
269178,45,1.6,2022-05-10,0
269178,45,1.6,2022-05-11,0
269178,45,3.4,2022-05-24,0
269178,45,5.1,2022-05-02,0
269178,45,5.7,2022-04-04,0
269178,45,5.9,2022-07-24,0
269178,45,12,2022-07-20,0
269178,45,24.5,2022-05-26,0
269178,45,37.3,2022-07-21,0
269179,16,37.9,2022-04-06,0
269180,42,0.3,2022-04-01,0
269181,7,0.2,2022-04-01,0
269183,7,5.9,2022-04-01,0
269183,16,6.8,2022-09-09,0
269186,13,0.5,2022-04-01,0
269186,21,72.1,2022-04-06,0
269186,25,36.9,2022-04-05,0
269186,28,0.1,2022-04-07,0
269186,28,7.4,2022-04-02,0
269186,28,24.9,2022-04-03,0
269187,7,0.1,2022-04-01,0
269188,13,0.6,2022-04-01,1
269188,20,15.5,2022-04-12,1
269188,27,0.1,2022-06-29,0
269188,27,0.2,2022-05-24,1
269188,27,2.2,2022-04-19,1
269188,27,3.4,2022-05-11,1
269188,27,7.9,2022-04-26,1
269188,27,11.1,2022-05-10,1
269189,37,1.5,2022-04-01,0
269190,37,0.1,2022-04-01,0
269191,7,0.3,2022-09-15,0
269191,7,1.1,2022-04-01,0
269191,7,9.5,2022-04-03,0
269196,42,11.7,2022-04-01,0
269198,23,1.7,2022-04-12,0
269198,23,37.2,2022-04-11,0
269198,23,45.3,2022-04-10,0
269198,23,57,2022-04-03,0
269199,14,0.8,2022-04-01,0
269200,42,2.9,2022-08-14,0
269202,3,5.7,2022-04-01,0
269203,7,11.1,2022-04-18,0
269203,7,12.5,2022-04-01,0
269203,7,14,2022-04-02,0
269203,7,15.9,2022-04-04,0
269204,2,19.8,2022-05-24,1
269204,2,54.1,2022-05-23,1
269204,2,60,2022-05-18,1
269204,2,60,2022-05-19,1
269204,2,69.5,2022-05-25,1
269204,3,62.5,2022-08-27,1
269204,3,103.8,2022-08-31,1
269204,3,118.2,2022-08-29,1
269204,3,129,2022-08-28,1
269204,5,2.7,2022-08-11,1
269204,5,23.1,2022-08-14,1
269204,5,24,2022-08-13,1
269204,5,27,2022-10-09,1
269204,5,27.4,2022-08-10,1
269204,5,29.3,2022-10-10,1
269204,5,29.6,2022-08-17,1
269204,5,30.5,2022-08-21,1
269204,5,32.2,2022-08-09,1
269204,5,59.2,2022-08-12,1
269204,5,87.6,2022-08-16,1
269204,5,88.6,2022-08-22,1
269204,5,90.2,2022-08-19,1
269204,5,94.7,2022-09-08,1
269204,5,100.7,2022-08-15,1
269204,7,86.2,2022-04-01,1
269204,7,90.6,2022-04-03,1
269204,11,59.5,2022-10-12,1
269204,11,61.5,2022-08-23,1
269204,13,55.6,2022-05-05,1
269204,13,63.3,2022-05-06,1
269204,13,73.7,2022-07-26,1
269204,14,1.2,2022-09-21,1
269204,14,5.5,2022-06-30,1
269204,14,10.5,2022-06-22,1
269204,14,14.7,2022-09-13,1
269204,14,25.3,2022-06-28,1
269204,14,25.4,2022-06-25,1
269204,14,32.7,2022-09-18,1
269204,14,33.3,2022-06-29,1
269204,14,35.8,2022-06-23,1
269204,14,36.8,2022-09-15,1
269204,14,44.6,2022-06-24,1
269204,14,46,2022-06-27,1
269204,14,49.9,2022-06-18,1
269204,14,56.4,2022-09-16,1
269204,14,62,2022-06-19,1
269204,14,67,2022-06-17,1
269204,14,68.3,2022-09-11,1
269204,14,72.6,2022-06-21,1
269204,14,79.6,2022-06-20,1
269204,14,98,2022-09-07,1
269204,14,101.2,2022-09-19,1
269204,14,119.2,2022-09-12,1
269204,14,126,2022-09-06,1
269204,14,133.4,2022-09-09,1
269204,16,0.2,2022-08-18,1
269204,16,1.5,2022-07-19,1
269204,16,4,2022-07-30,1
269204,16,4.6,2022-08-01,1
269204,16,11.6,2022-07-23,1
269204,16,20.6,2022-07-20,1
269204,16,22.6,2022-07-18,1
269204,16,31.2,2022-07-28,1
269204,16,34.6,2022-07-12,1
269204,16,45.6,2022-07-14,1
269204,16,46,2022-07-25,1
269204,16,47.4,2022-08-08,1
269204,16,51.7,2022-07-29,1
269204,16,54.4,2022-08-07,1
269204,16,58.1,2022-07-13,1
269204,16,61.3,2022-08-02,1
269204,16,68.8,2022-07-11,1
269204,16,70.2,2022-07-22,1
269204,16,97.2,2022-08-05,1
269204,16,105.2,2022-07-21,1
269204,20,4.8,2022-09-30,1
269204,20,69.8,2022-07-05,1
269204,21,4.6,2022-05-26,1
269204,21,14.2,2022-05-13,1
269204,21,23.6,2022-05-20,1
269204,21,26.1,2022-06-01,1
269204,21,27,2022-05-16,1
269204,21,41.5,2022-05-27,1
269204,21,42.8,2022-05-14,1
269204,21,45,2022-06-02,1
269204,21,45.2,2022-05-30,1
269204,21,45.7,2022-05-10,1
269204,21,83.6,2022-05-29,1
269204,22,67.2,2022-07-06,1
269204,23,1.6,2022-07-16,1
269204,23,3.6,2022-04-28,1
269204,23,14,2022-04-15,1
269204,23,14,2022-04-23,1
269204,23,14.9,2022-04-14,1
269204,23,16.6,2022-05-04,1
269204,23,17.4,2022-04-25,1
269204,23,18.4,2022-04-29,1
269204,23,19,2022-05-15,1
269204,23,19.8,2022-04-20,1
269204,23,23.8,2022-04-19,1
269204,23,30.4,2022-10-20,1
269204,23,32.4,2022-04-13,1
269204,23,39.2,2022-04-22,1
269204,23,41.5,2022-07-15,1
269204,23,50.6,2022-06-07,1
269204,23,55.7,2022-04-27,1
269204,23,63.9,2022-10-04,1
269204,24,16,2022-06-09,1
269204,24,16.9,2022-06-03,1
269204,24,54.2,2022-06-08,1
269204,24,70.1,2022-06-15,1
269204,24,74.8,2022-06-14,1
269204,24,79.5,2022-06-11,1
269204,24,81.1,2022-06-12,1
269204,24,83.6,2022-06-06,1
269204,24,89.1,2022-06-10,1
269204,26,16.1,2022-07-01,1
269204,26,35.7,2022-07-04,1
269204,32,19.3,2022-10-14,1
269204,32,20.8,2022-10-16,1
269204,32,23.8,2022-10-17,1
269204,32,45.8,2022-10-19,1
269204,32,52.1,2022-10-15,1
