student_id,student_country,date_registered,student_type_id
278971,NO,2022-06-23,0
278972,ET,2022-06-23,1
278973,JP,2022-06-23,0
278974,IN,2022-06-23,0
278975,AE,2022-06-23,0
278976,IT,2022-06-23,0
278977,US,2022-06-23,0
278978,IN,2022-06-23,0
278979,US,2022-06-23,0
278980,IT,2022-06-23,0
278981,EG,2022-06-23,0
278982,IT,2022-06-23,0
278983,IE,2022-06-23,0
278984,FR,2022-06-23,0
278985,PT,2022-06-23,0
278986,IN,2022-06-23,0
278987,NG,2022-06-23,0
278988,PK,2022-06-23,0
278989,DE,2022-06-23,0
278990,EG,2022-06-23,0
278991,DE,2022-06-23,0
278992,IN,2022-06-23,0
278993,DE,2022-06-23,0
278994,HK,2022-06-23,0
278995,NL,2022-06-23,1
278996,MA,2022-06-23,0
278997,EG,2022-06-23,0
278998,IN,2022-06-23,0
278999,LK,2022-06-23,0
279000,BG,2022-06-23,0
279001,ZA,2022-06-23,0
279002,TR,2022-06-23,0
279003,EG,2022-06-23,0
279004,EG,2022-06-23,0
279005,US,2022-06-23,0
279006,FR,2022-06-23,0
279007,US,2022-06-23,0
279008,US,2022-06-23,0
279010,SA,2022-06-23,0
279011,EG,2022-06-23,0
279012,IN,2022-06-23,0
279013,CA,2022-06-23,0
279014,PT,2022-06-23,0
279015,NG,2022-06-23,0
279016,IN,2022-06-23,0
279017,US,2022-06-23,0
279018,EG,2022-06-23,0
279021,IN,2022-06-23,0
279022,TN,2022-06-23,0
279023,FR,2022-06-23,0
279024,IN,2022-06-23,0
279025,LB,2022-06-23,0
279026,CA,2022-06-23,0
279027,IN,2022-06-23,0
279028,US,2022-06-23,0
279029,AZ,2022-06-23,0
279030,AU,2022-06-23,0
279031,MX,2022-06-23,0
279032,CA,2022-06-23,0
279033,NG,2022-06-23,0
279034,CA,2022-06-23,0
279035,TR,2022-06-23,0
279036,US,2022-06-23,0
279037,NG,2022-06-23,0
279038,EG,2022-06-23,0
279039,BR,2022-06-23,0
279040,IT,2022-06-23,0
279041,JO,2022-06-23,0
279042,IN,2022-06-23,0
279043,US,2022-06-23,0
279044,MY,2022-06-23,0
279045,GH,2022-06-23,0
279046,US,2022-06-23,0
279047,US,2022-06-23,0
279048,CA,2022-06-23,0
279049,US,2022-06-23,0
279050,GB,2022-06-23,0
279051,PS,2022-06-23,0
279052,NL,2022-06-23,0
279053,US,2022-06-23,0
279054,BR,2022-06-23,0
279055,MA,2022-06-23,0
279056,IQ,2022-06-23,0
279057,EG,2022-06-23,0
279058,DE,2022-06-23,0
279059,IN,2022-06-23,0
279060,NG,2022-06-23,0
279061,PL,2022-06-23,0
279062,US,2022-06-23,1
279063,US,2022-06-23,0
279064,DE,2022-06-24,0
279065,EG,2022-06-24,0
279066,US,2022-06-24,0
279067,US,2022-06-24,0
279068,US,2022-06-24,0
279069,IN,2022-06-24,0
279070,US,2022-06-24,0
279071,ID,2022-06-24,0
279072,IN,2022-06-24,0
279073,IN,2022-06-24,0
279074,US,2022-06-24,0
279075,IN,2022-06-24,0
279076,PE,2022-06-24,0
279077,IN,2022-06-24,0
279078,CA,2022-06-24,0
279079,KE,2022-06-24,0
279080,IN,2022-06-24,0
279081,IN,2022-06-24,0
279082,IN,2022-06-24,0
279083,PK,2022-06-24,0
279084,IN,2022-06-24,0
279085,IN,2022-06-24,0
279086,GH,2022-06-24,0
279087,PH,2022-06-24,0
279088,IT,2022-06-24,0
279089,BG,2022-06-24,0
279090,EG,2022-06-24,0
279091,BG,2022-06-24,0
279092,BG,2022-06-24,0
279093,PT,2022-06-24,0
279094,NG,2022-06-24,0
279095,GB,2022-06-24,0
279096,IN,2022-06-24,0
279097,LK,2022-06-24,0
279098,IN,2022-06-24,0
279099,IN,2022-06-24,0
279100,ID,2022-06-24,0
279101,ID,2022-06-24,0
279102,IN,2022-06-24,0
279103,JO,2022-06-24,0
279104,IN,2022-06-24,0
279105,SL,2022-06-24,0
279106,IN,2022-06-24,0
279107,GB,2022-06-24,0
279108,EG,2022-06-24,0
279109,BG,2022-06-24,0
279110,AU,2022-06-24,0
279111,BG,2022-06-24,0
279112,SA,2022-06-24,0
279113,SA,2022-06-24,0
279114,CA,2022-06-24,0
279115,TN,2022-06-24,0
279116,ID,2022-06-24,0
279117,EG,2022-06-24,0
279118,US,2022-06-24,0
279119,US,2022-06-24,0
279120,US,2022-06-24,0
279121,KH,2022-06-24,0
279122,CA,2022-06-24,0
279123,US,2022-06-24,0
279124,GB,2022-06-24,0
279125,GB,2022-06-24,0
279126,IN,2022-06-24,0
279127,US,2022-06-24,0
279128,US,2022-06-24,0
279129,IN,2022-06-24,0
279130,BG,2022-06-24,0
279131,BG,2022-06-24,0
279132,BR,2022-06-24,0
279133,SL,2022-06-24,0
279134,IN,2022-06-24,0
279135,DE,2022-06-24,0
279136,IN,2022-06-24,0
279137,US,2022-06-24,0
279138,GB,2022-06-24,1
279139,GB,2022-06-24,0
279140,IN,2022-06-24,0
279141,DE,2022-06-24,0
279142,JO,2022-06-24,0
279143,IN,2022-06-24,0
279144,BR,2022-06-24,0
279145,US,2022-06-24,0
279146,GB,2022-06-24,0
279147,NG,2022-06-24,0
279148,AT,2022-06-24,0
279149,IN,2022-06-24,0
279150,NL,2022-06-24,0
279151,BG,2022-06-24,0
279152,IN,2022-06-24,0
279153,EG,2022-06-24,0
279154,EG,2022-06-24,0
279155,US,2022-06-24,0
279156,IN,2022-06-24,0
279157,NG,2022-06-24,0
279158,IN,2022-06-24,0
279159,IN,2022-06-24,0
279160,NL,2022-06-24,0
279161,FR,2022-06-24,0
279162,PS,2022-06-24,0
279163,CA,2022-06-24,0
279164,NG,2022-06-24,0
279165,US,2022-06-24,0
279166,US,2022-06-24,0
279167,US,2022-06-24,0
279168,GB,2022-06-24,0
279169,UA,2022-06-24,0
279170,EG,2022-06-24,0
279171,TN,2022-06-24,0
279172,EG,2022-06-24,0
279173,MA,2022-06-24,0
279174,US,2022-06-24,0
279175,EG,2022-06-25,0
279176,ID,2022-06-25,0
279177,PH,2022-06-25,0
279178,US,2022-06-25,1
279179,CA,2022-06-25,0
279180,IN,2022-06-25,0
279181,IN,2022-06-25,0
279182,US,2022-06-25,0
279183,MD,2022-06-25,0
279184,IN,2022-06-25,0
279185,IN,2022-06-25,0
279186,KH,2022-06-25,0
279187,GB,2022-06-25,0
279188,GB,2022-06-25,0
279189,IN,2022-06-25,0
279190,IQ,2022-06-25,0
279191,IN,2022-06-25,0
279192,RU,2022-06-25,0
279193,NP,2022-06-25,0
279194,US,2022-06-25,0
279196,JO,2022-06-25,0
279197,US,2022-06-25,0
279198,IN,2022-06-25,0
279199,IN,2022-06-25,0
279200,IN,2022-06-25,0
279201,MX,2022-06-25,0
279202,IN,2022-06-25,0
279203,GB,2022-06-25,0
279204,NG,2022-06-25,0
279205,NL,2022-06-25,0
279206,PT,2022-06-25,0
279207,AU,2022-06-25,0
279208,US,2022-06-25,0
279209,CA,2022-06-25,0
279210,IL,2022-06-25,0
279211,GB,2022-06-25,0
279212,MA,2022-06-25,0
279213,DZ,2022-06-25,0
279214,PH,2022-06-25,0
279215,IN,2022-06-25,0
279216,IT,2022-06-25,0
279217,TR,2022-06-25,0
279218,EG,2022-06-25,0
279219,GB,2022-06-25,0
279220,ES,2022-06-25,0
279221,EG,2022-06-25,0
279222,IN,2022-06-25,0
279223,SE,2022-06-25,0
279224,US,2022-06-25,0
279225,IN,2022-06-25,0
279226,AT,2022-06-25,0
279227,MA,2022-06-25,0
279228,IT,2022-06-25,1
279229,DE,2022-06-25,1
279230,TR,2022-06-25,0
279231,IN,2022-06-25,0
279232,IN,2022-06-25,0
279233,CA,2022-06-25,0
279234,NG,2022-06-25,0
279235,TR,2022-06-25,0
279236,US,2022-06-25,0
279237,IN,2022-06-25,0
279238,US,2022-06-25,0
279239,AL,2022-06-25,0
279240,CA,2022-06-25,0
279241,NL,2022-06-25,0
279242,SG,2022-06-25,0
279243,MX,2022-06-25,0
279244,EG,2022-06-25,0
279245,MA,2022-06-25,0
279246,IN,2022-06-25,0
279247,US,2022-06-25,0
279248,IN,2022-06-25,0
279249,NG,2022-06-25,0
279250,ZW,2022-06-25,0
279251,IN,2022-06-25,0
279252,IT,2022-06-25,0
279253,IN,2022-06-25,0
279254,GB,2022-06-25,0
279255,PK,2022-06-25,0
279256,DE,2022-06-25,0
279257,TN,2022-06-25,0
279258,GR,2022-06-25,0
279259,GH,2022-06-25,0
279260,US,2022-06-25,0
279261,BR,2022-06-25,0
279262,BR,2022-06-25,0
279263,PS,2022-06-25,0
279264,CO,2022-06-26,1
279265,IN,2022-06-26,0
279266,US,2022-06-26,0
279267,EG,2022-06-26,0
279268,AU,2022-06-26,0
279269,IN,2022-06-26,0
279270,MA,2022-06-26,0
279271,CA,2022-06-26,0
279272,AU,2022-06-26,0
279273,US,2022-06-26,0
279274,EC,2022-06-26,0
279275,IN,2022-06-26,0
279276,FR,2022-06-26,0
279277,VN,2022-06-26,0
279278,AU,2022-06-26,0
279279,IN,2022-06-26,0
279280,IN,2022-06-26,0
279281,ZA,2022-06-26,0
279282,US,2022-06-26,0
279283,BW,2022-06-26,0
279284,EG,2022-06-26,0
279285,US,2022-06-26,0
279286,CA,2022-06-26,0
279287,SA,2022-06-26,0
279288,ID,2022-06-26,0
279289,US,2022-06-26,0
279290,NG,2022-06-26,0
279291,CA,2022-06-26,0
279292,IN,2022-06-26,0
279293,FR,2022-06-26,0
279294,BD,2022-06-26,0
279295,IT,2022-06-26,0
279296,ZA,2022-06-26,0
279297,TR,2022-06-26,0
279298,GB,2022-06-26,0
279299,GB,2022-06-26,0
279300,IN,2022-06-26,0
279301,IN,2022-06-26,0
279302,IN,2022-06-26,0
279303,ZW,2022-06-26,0
279304,MA,2022-06-26,0
279305,US,2022-06-26,0
279306,VN,2022-06-26,0
279307,IN,2022-06-26,0
279308,US,2022-06-26,0
279309,IN,2022-06-26,0
279310,IN,2022-06-26,0
279311,TR,2022-06-26,0
279312,IN,2022-06-26,0
279313,CA,2022-06-26,0
279314,RO,2022-06-26,0
279315,EG,2022-06-26,0
279316,DE,2022-06-26,0
279317,BE,2022-06-26,0
279318,VN,2022-06-26,0
279319,EG,2022-06-26,0
279320,EG,2022-06-26,0
279321,TN,2022-06-26,0
279322,VN,2022-06-26,0
279323,GB,2022-06-26,0
279324,EG,2022-06-26,0
279325,IN,2022-06-26,0
279326,US,2022-06-26,0
279327,AL,2022-06-26,0
279328,DE,2022-06-26,0
279329,US,2022-06-26,0
279330,US,2022-06-26,1
279331,EC,2022-06-26,0
279332,ID,2022-06-26,0
279333,US,2022-06-26,0
279334,DE,2022-06-26,0
279335,IN,2022-06-26,0
279336,US,2022-06-26,0
279337,FR,2022-06-26,0
279338,IN,2022-06-26,0
279339,IN,2022-06-26,0
279340,DE,2022-06-26,0
279341,DE,2022-06-26,0
279342,FR,2022-06-26,0
279343,IN,2022-06-26,0
279344,GB,2022-06-26,0
279345,SA,2022-06-26,0
279346,SG,2022-06-26,0
279347,IN,2022-06-26,0
279348,IN,2022-06-26,0
279349,NG,2022-06-26,0
279350,ET,2022-06-26,0
279351,GB,2022-06-26,0
279352,SE,2022-06-26,1
279353,BE,2022-06-26,0
279354,US,2022-06-26,0
279355,BR,2022-06-26,0
279356,SA,2022-06-26,0
279357,NL,2022-06-26,0
279358,US,2022-06-26,0
279359,US,2022-06-26,0
279361,LY,2022-06-26,0
279362,US,2022-06-26,0
279363,CA,2022-06-26,0
279364,IQ,2022-06-26,0
279365,TN,2022-06-26,0
279366,NG,2022-06-26,0
279367,IQ,2022-06-26,0
279368,NZ,2022-06-26,0
279369,US,2022-06-26,0
279370,PS,2022-06-27,0
279371,BR,2022-06-27,0
279372,MA,2022-06-27,0
279373,US,2022-06-27,0
279374,DZ,2022-06-27,0
279375,CA,2022-06-27,0
279376,YE,2022-06-27,0
279377,PH,2022-06-27,0
279378,PH,2022-06-27,0
279379,IT,2022-06-27,0
279380,UY,2022-06-27,0
279381,ID,2022-06-27,0
279382,US,2022-06-27,0
279383,CA,2022-06-27,0
279384,RO,2022-06-27,0
279385,US,2022-06-27,0
279386,DO,2022-06-27,0
279387,IN,2022-06-27,0
279388,DE,2022-06-27,0
279389,IN,2022-06-27,0
279390,US,2022-06-27,0
279391,MX,2022-06-27,0
279392,JO,2022-06-27,0
279393,IN,2022-06-27,0
279394,CO,2022-06-27,1
279395,IN,2022-06-27,0
279396,LR,2022-06-27,0
279397,TR,2022-06-27,0
279398,EG,2022-06-27,0
279399,US,2022-06-27,0
279400,IN,2022-06-27,0
279401,US,2022-06-27,0
279402,GR,2022-06-27,0
279403,GB,2022-06-27,0
279404,IN,2022-06-27,1
279405,BD,2022-06-27,0
279406,MA,2022-06-27,0
279407,AO,2022-06-27,0
279408,US,2022-06-27,0
279409,VN,2022-06-27,1
279410,NG,2022-06-27,0
279411,IQ,2022-06-27,0
279412,IN,2022-06-27,0
279413,IN,2022-06-27,0
279414,IN,2022-06-27,0
279415,IN,2022-06-27,0
279416,IN,2022-06-27,0
279417,FR,2022-06-27,0
279418,MA,2022-06-27,0
279419,AU,2022-06-27,0
279420,IN,2022-06-27,0
279421,NL,2022-06-27,0
279422,KE,2022-06-27,0
279423,FR,2022-06-27,0
279424,ES,2022-06-27,1
279425,AU,2022-06-27,0
279426,DE,2022-06-27,0
279427,IN,2022-06-27,0
279428,GB,2022-06-27,1
279429,KE,2022-06-27,0
279430,IN,2022-06-27,0
279431,IN,2022-06-27,0
279432,IN,2022-06-27,0
279433,IN,2022-06-27,0
279434,US,2022-06-27,0
279435,EG,2022-06-27,0
279436,IN,2022-06-27,0
279437,TN,2022-06-27,0
279438,IN,2022-06-27,0
279439,IN,2022-06-27,0
279440,BE,2022-06-27,0
279441,JO,2022-06-27,0
279442,IN,2022-06-27,0
279443,EG,2022-06-27,0
279445,ID,2022-06-27,0
279447,IN,2022-06-27,0
279448,GB,2022-06-27,0
279450,NL,2022-06-27,0
279453,BG,2022-06-27,0
279455,SD,2022-06-27,0
279457,EG,2022-06-27,0
279458,EG,2022-06-27,0
279459,RU,2022-06-27,0
279460,US,2022-06-27,0
279461,EG,2022-06-27,0
279462,GB,2022-06-27,0
279463,IN,2022-06-27,0
279466,TN,2022-06-27,0
279467,EG,2022-06-27,0
279468,ES,2022-06-27,1
279469,EG,2022-06-27,0
279470,US,2022-06-27,1
279471,US,2022-06-27,0
279472,IN,2022-06-27,0
279473,PK,2022-06-27,0
279474,IT,2022-06-27,0
279475,IN,2022-06-27,0
279476,US,2022-06-27,0
279477,EG,2022-06-27,0
279478,DZ,2022-06-27,0
279479,US,2022-06-27,0
279480,US,2022-06-27,0
279481,IN,2022-06-27,0
279482,US,2022-06-27,0
279483,MA,2022-06-27,0
279484,IN,2022-06-27,0
279485,FI,2022-06-27,0
279486,EG,2022-06-27,0
279489,GB,2022-06-27,0
279490,TR,2022-06-27,0
279491,IN,2022-06-27,0
279492,BR,2022-06-27,0
279493,ES,2022-06-27,0
279494,DZ,2022-06-27,0
279495,IE,2022-06-27,0
279496,DZ,2022-06-27,0
279497,TH,2022-06-27,0
279498,PK,2022-06-27,0
279499,CA,2022-06-27,0
279500,US,2022-06-27,0
279501,LK,2022-06-27,0
279502,DK,2022-06-27,0
279503,DZ,2022-06-27,0
279504,CA,2022-06-27,0
279505,EG,2022-06-27,0
279506,EG,2022-06-27,0
279507,PT,2022-06-27,0
279508,US,2022-06-28,1
279509,US,2022-06-28,0
279510,GB,2022-06-28,0
279511,US,2022-06-28,0
279512,EG,2022-06-28,0
279513,AU,2022-06-28,1
279514,IN,2022-06-28,0
279515,IN,2022-06-28,0
279516,EG,2022-06-28,0
279517,US,2022-06-28,0
279518,CR,2022-06-28,0
279519,US,2022-06-28,1
279520,IN,2022-06-28,0
279521,CA,2022-06-28,0
279522,US,2022-06-28,0
279523,CA,2022-06-28,0
279524,AU,2022-06-28,0
279525,IN,2022-06-28,0
279526,IN,2022-06-28,0
279527,US,2022-06-28,0
279528,DE,2022-06-28,0
279529,IN,2022-06-28,0
279530,PH,2022-06-28,0
279531,BG,2022-06-28,0
279532,EG,2022-06-28,0
279533,US,2022-06-28,0
279534,FR,2022-06-28,0
279535,KE,2022-06-28,1
279536,IN,2022-06-28,0
279537,ES,2022-06-28,1
279538,IN,2022-06-28,0
279539,LS,2022-06-28,0
279540,ID,2022-06-28,0
279541,NL,2022-06-28,0
279542,ES,2022-06-28,0
279543,SA,2022-06-28,0
279544,AU,2022-06-28,0
279545,CN,2022-06-28,0
279546,US,2022-06-28,0
279547,UG,2022-06-28,0
279548,AE,2022-06-28,0
279549,IN,2022-06-28,0
279550,ZA,2022-06-28,0
279551,SA,2022-06-28,0
279552,IN,2022-06-28,0
279553,US,2022-06-28,0
279554,PK,2022-06-28,0
279555,FR,2022-06-28,0
279556,DZ,2022-06-28,0
279557,IN,2022-06-28,0
279558,RU,2022-06-28,0
279559,IN,2022-06-28,0
279561,IN,2022-06-28,0
279562,NG,2022-06-28,1
279563,BW,2022-06-28,0
279564,IN,2022-06-28,0
279565,US,2022-06-28,0
279566,PL,2022-06-28,0
279567,ID,2022-06-28,0
279568,ID,2022-06-28,0
279569,IQ,2022-06-28,0
279570,US,2022-06-28,0
279571,NG,2022-06-28,0
279572,US,2022-06-28,0
279573,RU,2022-06-28,0
279574,IN,2022-06-28,0
279575,PK,2022-06-28,0
279576,LK,2022-06-28,0
279577,IN,2022-06-28,0
279579,US,2022-06-28,0
279580,KZ,2022-06-28,0
279581,US,2022-06-28,0
279582,IN,2022-06-28,0
279583,VN,2022-06-28,0
279584,US,2022-06-28,0
279585,IN,2022-06-28,0
279586,IN,2022-06-28,0
279587,TR,2022-06-28,0
279589,IN,2022-06-28,0
279590,RU,2022-06-28,0
279591,ES,2022-06-28,0
279592,RS,2022-06-28,0
279593,IN,2022-06-28,0
279594,IN,2022-06-28,0
279595,IN,2022-06-28,0
279596,IN,2022-06-28,0
279597,SA,2022-06-28,0
279598,ID,2022-06-28,0
279599,PK,2022-06-28,0
279600,NG,2022-06-28,0
279601,IN,2022-06-28,0
279602,US,2022-06-28,0
279603,CA,2022-06-28,0
279604,IN,2022-06-28,0
279605,IN,2022-06-28,0
279606,MX,2022-06-28,0
279607,GH,2022-06-28,0
279608,PS,2022-06-28,0
279609,NG,2022-06-28,0
279610,IN,2022-06-28,0
279611,BH,2022-06-28,0
279612,TR,2022-06-28,0
279613,EG,2022-06-28,0
279614,US,2022-06-28,0
279615,DE,2022-06-28,0
279616,DZ,2022-06-28,0
279617,US,2022-06-28,0
279618,BO,2022-06-28,0
279619,IN,2022-06-28,0
279620,EG,2022-06-28,0
279621,MX,2022-06-28,0
279622,GB,2022-06-28,0
279623,US,2022-06-28,0
279624,JO,2022-06-28,0
279625,CA,2022-06-28,1
279626,CA,2022-06-28,0
279627,EG,2022-06-29,0
279628,PH,2022-06-29,0
279629,PT,2022-06-29,0
279630,CA,2022-06-29,0
279631,US,2022-06-29,0
279632,PR,2022-06-29,0
279633,NZ,2022-06-29,0
279634,CA,2022-06-29,0
279635,SG,2022-06-29,0
279636,SG,2022-06-29,0
279637,IN,2022-06-29,0
279638,CO,2022-06-29,0
279639,IN,2022-06-29,0
279640,SG,2022-06-29,0
279641,IN,2022-06-29,0
279642,US,2022-06-29,0
279643,ID,2022-06-29,0
279644,TH,2022-06-29,0
279645,US,2022-06-29,0
279646,US,2022-06-29,0
279647,KR,2022-06-29,0
279648,IN,2022-06-29,0
279649,IN,2022-06-29,0
279651,IN,2022-06-29,0
279652,CA,2022-06-29,0
279653,ID,2022-06-29,0
279654,NG,2022-06-29,0
279655,IN,2022-06-29,0
279656,NZ,2022-06-29,0
279657,SE,2022-06-29,0
279658,IN,2022-06-29,0
279659,EG,2022-06-29,0
279660,PK,2022-06-29,0
279661,PK,2022-06-29,0
279662,DZ,2022-06-29,0
279663,PK,2022-06-29,0
279664,NG,2022-06-29,0
279665,IN,2022-06-29,0
279666,PT,2022-06-29,0
279667,IN,2022-06-29,0
279668,IN,2022-06-29,0
279669,IN,2022-06-29,0
279670,IN,2022-06-29,0
279671,GB,2022-06-29,0
279672,IN,2022-06-29,0
279673,SA,2022-06-29,0
279674,ES,2022-06-29,0
279675,DE,2022-06-29,0
279676,CH,2022-06-29,0
279677,RS,2022-06-29,0
279678,SE,2022-06-29,0
279679,RO,2022-06-29,0
279680,PS,2022-06-29,1
279681,ID,2022-06-29,0
279682,VN,2022-06-29,0
279683,PT,2022-06-29,0
279684,IN,2022-06-29,0
279685,BY,2022-06-29,0
279686,ID,2022-06-29,0
279687,DZ,2022-06-29,0
279688,UZ,2022-06-29,0
279689,AE,2022-06-29,0
279690,IN,2022-06-29,0
279691,AE,2022-06-29,0
279692,ID,2022-06-29,0
279693,EG,2022-06-29,0
279694,PT,2022-06-29,0
279695,KE,2022-06-29,0
279696,US,2022-06-29,0
279697,FR,2022-06-29,0
279699,US,2022-06-29,0
279700,IE,2022-06-29,0
279701,NP,2022-06-29,0
279702,PL,2022-06-29,0
279703,EG,2022-06-29,0
279704,IN,2022-06-29,0
279705,IN,2022-06-29,0
279706,IN,2022-06-29,0
279707,US,2022-06-29,0
279708,US,2022-06-29,0
279709,US,2022-06-29,0
279710,BE,2022-06-29,0
279711,MX,2022-06-29,0
279712,KH,2022-06-29,0
279713,MA,2022-06-29,0
279714,VE,2022-06-29,0
279716,IN,2022-06-29,0
279717,BO,2022-06-29,0
279718,EG,2022-06-29,0
279719,NG,2022-06-29,0
279720,US,2022-06-29,0
279721,KE,2022-06-29,0
279722,CA,2022-06-29,1
279723,PS,2022-06-29,0
279724,NL,2022-06-29,0
279725,SO,2022-06-29,0
279726,IN,2022-06-29,0
279727,SN,2022-06-29,0
279728,US,2022-06-29,0
279729,IN,2022-06-29,0
279730,IE,2022-06-29,0
279731,EG,2022-06-29,0
279732,MA,2022-06-29,0
279733,IL,2022-06-29,0
279734,US,2022-06-29,0
279735,IN,2022-06-29,1
279738,EC,2022-06-29,1
279739,CA,2022-06-29,0
279740,DE,2022-06-29,0
279741,US,2022-06-29,0
279742,SE,2022-06-29,0
279743,NG,2022-06-29,0
279744,IN,2022-06-29,0
279745,US,2022-06-29,0
279746,US,2022-06-29,0
279747,NG,2022-06-29,0
279748,US,2022-06-29,1
279749,US,2022-06-29,0
279750,US,2022-06-29,0
279751,US,2022-06-29,1
279752,PK,2022-06-29,0
279753,MA,2022-06-29,0
279754,US,2022-06-29,0
279755,PT,2022-06-29,0
279756,TN,2022-06-29,0
279757,IE,2022-06-29,0
279758,CO,2022-06-29,0
279759,IN,2022-06-29,0
279760,US,2022-06-30,0
279761,CO,2022-06-30,0
279762,US,2022-06-30,0
279763,NL,2022-06-30,0
279764,US,2022-06-30,0
279765,TR,2022-06-30,0
279766,PT,2022-06-30,1
279767,RU,2022-06-30,0
279768,VN,2022-06-30,0
279769,IN,2022-06-30,0
279770,PH,2022-06-30,0
279771,IN,2022-06-30,0
279772,NP,2022-06-30,0
279773,IN,2022-06-30,0
279774,IN,2022-06-30,0
279775,IT,2022-06-30,0
279776,IN,2022-06-30,0
279777,PT,2022-06-30,0
279778,ZW,2022-06-30,0
279779,ID,2022-06-30,0
279781,EG,2022-06-30,0
279782,IN,2022-06-30,0
279783,NO,2022-06-30,0
279784,KE,2022-06-30,0
279785,IN,2022-06-30,0
279786,ID,2022-06-30,0
279787,PK,2022-06-30,0
279788,IN,2022-06-30,0
279789,EG,2022-06-30,0
279790,ES,2022-06-30,0
279791,IN,2022-06-30,0
279792,IN,2022-06-30,0
279793,VN,2022-06-30,0
279794,FR,2022-06-30,0
279795,IN,2022-06-30,0
279796,DZ,2022-06-30,0
279797,PH,2022-06-30,0
279799,IN,2022-06-30,0
279800,PE,2022-06-30,0
279801,TR,2022-06-30,0
279802,AE,2022-06-30,0
279803,DE,2022-06-30,0
279804,EG,2022-06-30,0
279805,LK,2022-06-30,0
279806,US,2022-06-30,0
279807,CM,2022-06-30,0
279808,IN,2022-06-30,0
279809,RU,2022-06-30,0
279810,MA,2022-06-30,0
279811,GB,2022-06-30,0
279812,MY,2022-06-30,0
279813,MA,2022-06-30,0
279814,SG,2022-06-30,0
279815,EG,2022-06-30,0
279816,IN,2022-06-30,0
279817,IN,2022-06-30,0
279819,GB,2022-06-30,0
279820,US,2022-06-30,0
279821,GR,2022-06-30,0
279823,US,2022-06-30,0
279824,EG,2022-06-30,0
279825,NL,2022-06-30,0
279828,CA,2022-06-30,0
279829,ZA,2022-06-30,0
279830,TR,2022-06-30,0
279831,IN,2022-06-30,0
279832,US,2022-06-30,0
279833,RW,2022-06-30,0
279834,GB,2022-06-30,0
279835,PH,2022-06-30,0
279836,CL,2022-06-30,0
279837,AU,2022-06-30,0
279838,IN,2022-06-30,0
279839,IN,2022-06-30,0
279843,MX,2022-06-30,0
279844,IN,2022-06-30,0
279845,VN,2022-06-30,0
279846,IN,2022-06-30,0
279847,PH,2022-06-30,0
279848,PT,2022-06-30,0
279849,NG,2022-06-30,0
279850,US,2022-06-30,0
279851,US,2022-06-30,0
279852,PL,2022-06-30,0
279853,CI,2022-06-30,0
279854,MX,2022-06-30,0
279855,IN,2022-06-30,0
279856,IN,2022-06-30,0
279857,US,2022-06-30,0
279858,IN,2022-06-30,0
279859,NG,2022-06-30,0
279860,VN,2022-06-30,0
279861,AT,2022-06-30,0
279862,US,2022-06-30,0
279863,US,2022-06-30,0
279864,US,2022-06-30,0
279865,GB,2022-06-30,0
279866,US,2022-06-30,0
279867,US,2022-06-30,0
279868,IQ,2022-06-30,0
279869,BE,2022-06-30,0
279870,IN,2022-06-30,0
279871,IN,2022-06-30,0
279872,PL,2022-06-30,0
279873,IQ,2022-06-30,0
279874,US,2022-06-30,0
279875,US,2022-06-30,0
279876,IN,2022-06-30,0
279877,EG,2022-06-30,0
279878,TR,2022-06-30,0
279879,LB,2022-06-30,0
279880,ES,2022-06-30,0
279881,SG,2022-06-30,1
279882,MX,2022-06-30,0
279883,AR,2022-06-30,0
279884,NL,2022-06-30,0
279885,US,2022-07-01,0
279886,EG,2022-07-01,0
279887,CA,2022-07-01,0
279888,US,2022-07-01,0
279889,IN,2022-07-01,0
279890,EG,2022-07-01,0
279891,VN,2022-07-01,0
279892,IN,2022-07-01,0
279893,AR,2022-07-01,0
279894,US,2022-07-01,0
279895,ZA,2022-07-01,0
279896,TN,2022-07-01,0
279898,IN,2022-07-01,0
279899,IN,2022-07-01,0
279900,IN,2022-07-01,0
279901,IN,2022-07-01,0
279902,MG,2022-07-01,0
279903,PK,2022-07-01,0
279904,IN,2022-07-01,0
279905,IN,2022-07-01,0
279906,US,2022-07-01,0
279907,EG,2022-07-01,0
279908,PL,2022-07-01,0
279909,BE,2022-07-01,1
279910,DE,2022-07-01,0
279911,NG,2022-07-01,0
279912,ID,2022-07-01,0
279913,IN,2022-07-01,0
279914,US,2022-07-01,1
279915,DZ,2022-07-01,0
279916,DE,2022-07-01,1
279917,PH,2022-07-01,0
279918,TN,2022-07-01,0
279919,PT,2022-07-01,0
279920,RO,2022-07-01,0
279921,IN,2022-07-01,0
279922,GB,2022-07-01,1
279923,NL,2022-07-01,1
279924,IN,2022-07-01,0
279925,EG,2022-07-01,0
279926,BE,2022-07-01,0
279927,IN,2022-07-01,0
279928,IN,2022-07-01,0
279929,IN,2022-07-01,0
279930,PH,2022-07-01,0
279931,KR,2022-07-01,0
279932,IN,2022-07-01,0
279933,PS,2022-07-01,0
279934,GB,2022-07-01,0
279935,US,2022-07-01,0
279936,IN,2022-07-01,0
279937,BE,2022-07-01,0
279939,DE,2022-07-01,0
279940,DE,2022-07-01,0
279941,US,2022-07-01,0
279942,NL,2022-07-01,0
279943,IN,2022-07-01,0
279944,UG,2022-07-01,0
