student_id,last_date_engaged,days_in_row,student_type_id
272029,2022-05-15,2,1
272029,2022-05-22,2,1
272029,2022-05-30,3,1
272029,2022-06-06,4,1
272029,2022-06-26,2,1
272029,2022-07-03,2,1
272029,2022-07-10,2,1
272029,2022-07-21,2,1
272029,2022-08-06,11,1
272029,2022-08-21,2,1
272035,2022-05-15,7,1
272038,2022-04-27,2,0
272047,2022-04-27,2,0
272054,2022-04-30,2,0
272058,2022-06-03,4,1
272058,2022-06-10,2,1
272058,2022-06-13,2,1
272058,2022-07-04,5,1
272058,2022-09-26,3,1
272058,2022-10-08,2,1
272060,2022-04-27,2,0
272063,2022-04-29,3,1
272063,2022-05-14,2,1
272068,2022-06-29,2,0
272086,2022-04-28,2,0
272089,2022-07-24,2,1
272089,2022-07-28,3,1
272089,2022-08-06,8,1
272124,2022-05-06,2,0
272142,2022-04-28,2,0
272144,2022-07-26,4,1
272144,2022-08-01,3,1
272144,2022-10-07,2,1
272145,2022-04-28,2,0
272145,2022-07-27,2,1
272147,2022-04-28,2,0
272154,2022-04-28,2,0
272157,2022-05-05,2,1
272157,2022-09-02,5,1
272159,2022-04-28,2,0
272170,2022-05-10,2,0
272173,2022-06-09,2,0
272173,2022-06-14,4,0
272173,2022-06-29,2,0
272173,2022-08-17,3,0
272175,2022-05-17,2,1
272175,2022-06-03,4,1
272199,2022-04-29,2,1
272199,2022-05-20,5,1
272199,2022-05-24,2,1
272199,2022-06-02,2,1
272213,2022-07-01,5,1
272234,2022-05-01,4,0
272248,2022-04-30,3,0
272255,2022-04-30,3,1
272255,2022-05-07,5,1
272255,2022-05-21,3,1
272255,2022-05-29,2,1
272255,2022-06-15,2,1
272257,2022-04-29,2,0
272258,2022-04-30,2,0
272261,2022-05-05,3,1
272261,2022-05-12,2,1
272261,2022-05-22,2,1
272261,2022-06-04,5,1
272261,2022-07-13,3,1
272261,2022-07-22,3,1
272261,2022-10-16,6,1
272267,2022-05-04,2,0
272283,2022-05-25,5,1
272283,2022-05-30,2,1
272283,2022-06-09,2,1
272283,2022-06-24,2,1
272283,2022-07-12,2,1
272283,2022-08-24,2,1
272283,2022-09-28,2,1
272291,2022-04-29,2,0
272291,2022-07-30,2,0
272291,2022-08-03,2,0
272291,2022-08-19,3,0
272320,2022-06-01,3,0
272320,2022-08-14,2,0
272325,2022-04-30,2,0
272330,2022-05-04,2,0
272359,2022-07-22,3,1
272359,2022-07-26,3,1
272359,2022-08-23,3,1
272359,2022-10-02,9,1
272363,2022-05-01,3,0
272371,2022-05-02,4,0
272371,2022-05-14,2,0
272395,2022-05-04,5,0
272395,2022-05-17,4,0
272395,2022-05-22,2,0
272402,2022-04-30,2,0
272404,2022-05-01,3,0
272405,2022-04-30,2,0
272421,2022-05-03,4,0
272425,2022-05-03,4,1
272425,2022-05-10,2,1
272425,2022-05-26,4,1
272425,2022-06-03,2,1
272425,2022-06-17,4,1
272425,2022-08-06,3,1
272425,2022-08-10,3,1
272425,2022-08-21,3,1
272425,2022-08-29,2,1
272434,2022-05-02,3,0
272436,2022-05-02,3,0
272436,2022-05-15,2,0
272436,2022-06-21,2,0
272436,2022-06-25,3,0
272437,2022-05-03,4,1
272437,2022-05-07,3,1
272437,2022-05-19,11,1
272437,2022-05-29,3,1
272440,2022-08-17,3,0
272450,2022-05-02,3,0
272450,2022-05-18,2,0
272452,2022-05-06,4,1
272452,2022-05-24,2,1
272452,2022-06-01,3,1
272452,2022-06-14,3,1
272452,2022-07-02,2,1
272452,2022-07-18,2,1
272452,2022-08-12,2,1
272457,2022-05-01,2,0
272463,2022-05-01,2,1
272463,2022-05-08,3,1
272470,2022-05-03,2,0
272472,2022-05-06,5,1
272472,2022-05-11,3,1
272472,2022-05-28,16,1
272472,2022-07-05,2,1
272472,2022-07-10,3,1
272472,2022-07-19,2,1
272472,2022-07-24,2,1
272476,2022-05-01,2,0
272482,2022-05-01,2,0
272496,2022-05-02,2,0
272501,2022-05-02,2,0
272504,2022-05-05,3,0
272504,2022-05-19,3,0
272504,2022-07-09,2,1
272510,2022-05-04,3,1
272510,2022-05-10,5,1
272510,2022-05-19,4,1
272510,2022-05-24,2,1
272510,2022-05-30,2,1
272510,2022-09-09,11,1
272510,2022-10-02,13,1
272510,2022-10-20,17,1
272514,2022-09-26,2,0
272528,2022-06-06,2,0
272529,2022-05-03,3,0
272532,2022-05-02,2,0
272543,2022-05-03,3,1
272544,2022-05-02,2,0
272551,2022-05-02,2,0
272553,2022-05-02,2,0
272554,2022-05-05,4,0
272569,2022-05-10,5,0
272569,2022-05-13,2,0
272569,2022-08-07,2,0
272570,2022-05-09,2,0
272570,2022-06-02,2,1
272570,2022-06-06,2,1
272570,2022-06-09,2,1
272570,2022-06-16,2,1
272570,2022-08-10,2,1
272576,2022-10-05,2,0
272577,2022-05-05,2,0
272586,2022-05-03,2,0
272586,2022-06-28,2,1
272586,2022-07-10,2,1
272586,2022-07-27,2,1
272586,2022-08-20,7,1
272586,2022-08-25,2,1
272586,2022-08-31,5,1
272596,2022-05-06,5,1
272596,2022-05-22,12,1
272596,2022-05-26,3,1
272596,2022-05-31,2,1
272596,2022-06-05,4,0
272596,2022-06-15,7,1
272596,2022-06-26,4,1
272596,2022-07-04,3,1
272596,2022-07-09,3,1
272596,2022-07-14,2,0
272596,2022-07-19,4,1
272596,2022-07-25,5,1
272596,2022-07-29,2,1
272596,2022-08-14,3,1
272596,2022-09-04,2,1
272596,2022-10-18,2,0
272604,2022-05-03,2,0
272616,2022-05-06,3,1
272616,2022-05-10,3,1
272616,2022-05-16,3,1
272626,2022-05-09,2,0
272633,2022-05-04,3,0
272642,2022-05-03,2,0
272656,2022-09-27,2,0
272672,2022-08-13,2,0
272676,2022-05-12,2,0
272693,2022-05-07,4,0
272696,2022-05-04,2,1
272696,2022-06-03,2,1
272696,2022-08-05,2,1
272717,2022-05-14,3,1
272717,2022-06-02,3,1
272717,2022-06-10,5,1
272717,2022-06-14,2,1
272717,2022-06-17,2,1
272717,2022-06-24,5,1
272717,2022-06-29,2,1
272717,2022-07-14,2,1
272727,2022-05-04,2,0
272727,2022-05-07,2,0
272727,2022-05-29,2,0
272733,2022-05-04,2,0
272739,2022-05-05,2,0
272755,2022-06-02,2,1
272755,2022-06-08,5,1
272784,2022-05-05,2,0
272792,2022-05-15,2,0
272792,2022-06-19,2,1
272797,2022-09-29,2,0
272800,2022-05-05,2,0
272808,2022-05-11,3,0
272809,2022-06-04,3,0
272837,2022-05-09,2,0
272838,2022-05-05,2,1
272838,2022-06-20,5,1
272838,2022-07-06,7,1
272838,2022-07-11,3,1
272838,2022-07-20,2,1
272838,2022-08-02,8,1
272838,2022-08-25,4,1
272838,2022-09-23,4,1
272838,2022-10-13,3,1
272839,2022-05-05,2,0
272842,2022-05-06,2,0
272842,2022-05-11,4,1
272842,2022-05-28,8,1
272842,2022-06-08,10,1
272842,2022-06-17,8,1
272842,2022-06-24,5,1
272842,2022-06-27,2,1
272842,2022-07-11,3,1
272842,2022-07-14,2,1
272842,2022-07-24,3,1
272865,2022-05-12,8,1
272865,2022-05-21,6,1
272865,2022-05-25,2,1
272865,2022-06-02,3,1
272865,2022-06-10,4,1
272865,2022-06-17,2,1
272865,2022-06-22,2,1
272875,2022-05-15,2,0
272879,2022-05-06,2,0
272879,2022-05-14,4,0
272879,2022-05-24,9,0
272879,2022-05-31,2,0
272882,2022-05-07,3,0
272882,2022-05-20,2,0
272882,2022-05-26,4,0
272887,2022-05-06,2,0
272887,2022-10-15,2,1
272905,2022-05-20,3,0
272906,2022-09-03,2,1
272906,2022-10-20,2,1
272907,2022-05-11,2,0
272907,2022-05-27,2,0
272909,2022-05-07,3,1
272909,2022-05-13,2,1
272909,2022-05-20,5,1
272909,2022-05-28,7,1
272909,2022-06-03,5,1
272909,2022-06-12,7,1
272909,2022-06-18,5,1
272909,2022-06-22,3,1
272909,2022-07-10,16,1
272909,2022-07-15,4,1
272909,2022-07-19,2,1
272909,2022-09-16,3,1
272909,2022-09-23,5,1
272909,2022-10-11,17,1
272909,2022-10-14,2,1
272918,2022-05-06,2,0
272918,2022-05-14,2,1
272918,2022-05-20,2,1
272918,2022-05-29,2,1
272923,2022-09-26,2,1
272923,2022-10-13,3,1
272945,2022-05-06,2,0
272961,2022-05-10,3,0
272965,2022-05-07,2,1
272965,2022-05-17,3,1
272965,2022-05-26,7,1
272965,2022-06-05,8,1
272965,2022-06-17,11,1
272965,2022-06-22,4,1
272965,2022-07-02,7,1
272965,2022-07-07,4,1
272965,2022-07-26,2,1
272965,2022-08-01,2,1
272965,2022-08-21,2,1
272965,2022-08-24,2,1
272965,2022-09-05,3,1
272965,2022-09-11,2,1
272965,2022-09-15,3,1
272965,2022-09-18,2,1
272967,2022-05-09,4,0
272977,2022-08-11,4,0
272977,2022-08-22,3,1
272979,2022-05-07,2,1
272979,2022-05-14,2,1
272979,2022-06-13,2,1
272983,2022-05-08,3,1
272983,2022-05-20,3,1
272991,2022-06-02,28,1
272991,2022-06-17,13,1
272991,2022-07-11,2,1
273020,2022-05-11,2,0
273023,2022-08-15,2,0
273034,2022-05-07,2,1
273034,2022-06-06,2,1
273040,2022-05-07,2,0
273060,2022-05-16,8,1
273060,2022-05-21,3,1
273060,2022-05-26,3,1
273060,2022-06-03,7,1
273060,2022-06-09,5,1
273060,2022-06-14,4,1
273060,2022-07-17,11,1
273060,2022-07-21,3,1
273060,2022-07-26,3,1
273060,2022-08-06,2,1
273060,2022-08-13,2,1
273060,2022-08-17,2,1
273060,2022-09-08,5,1
273060,2022-09-19,2,1
273060,2022-09-24,4,1
273060,2022-09-30,5,1
273060,2022-10-05,4,1
273060,2022-10-09,3,1
273060,2022-10-16,4,1
273060,2022-10-20,3,1
273061,2022-05-07,2,0
273065,2022-05-10,2,0
273068,2022-05-08,2,0
273068,2022-05-12,3,0
273068,2022-06-05,7,1
273068,2022-06-11,2,1
273068,2022-06-14,2,1
273068,2022-06-17,2,1
273068,2022-06-21,3,1
273069,2022-05-09,3,0
273103,2022-05-25,3,0
273103,2022-06-09,3,0
273103,2022-06-22,2,0
273117,2022-05-10,2,1
273117,2022-05-22,2,1
273121,2022-05-12,4,0
273126,2022-05-10,4,1
273126,2022-05-20,4,1
273126,2022-05-27,5,1
273126,2022-06-01,2,1
273126,2022-06-17,4,1
273126,2022-06-23,2,1
273131,2022-05-09,2,1
273132,2022-08-13,2,1
273132,2022-08-20,3,1
273136,2022-08-03,4,1
273136,2022-08-09,3,1
273136,2022-08-16,2,1
273136,2022-08-25,2,1
273136,2022-09-16,2,1
273140,2022-05-09,2,0
273172,2022-05-09,2,0
273177,2022-05-17,2,0
273186,2022-05-10,3,0
273188,2022-05-09,2,0
273195,2022-05-18,3,0
273199,2022-05-10,3,0
273213,2022-05-13,2,0
273224,2022-05-09,2,0
273235,2022-05-10,3,1
273236,2022-05-11,2,0
273240,2022-05-09,2,0
273249,2022-05-29,2,1
273249,2022-06-01,2,1
273249,2022-09-13,3,1
273264,2022-05-11,3,0
273264,2022-05-14,2,0
273264,2022-05-18,3,0
273272,2022-05-11,3,0
273272,2022-05-17,2,0
273279,2022-05-10,2,0
273290,2022-05-12,2,0
273293,2022-05-13,5,0
273300,2022-07-30,5,0
273300,2022-08-04,2,0
273300,2022-08-29,2,0
273300,2022-09-27,2,0
273300,2022-10-05,2,0
273303,2022-05-10,2,0
273318,2022-05-10,2,0
273329,2022-05-26,4,1
273329,2022-06-27,5,1
273329,2022-07-01,2,1
273330,2022-05-11,3,0
273333,2022-05-17,2,0
273340,2022-05-10,2,0
273352,2022-05-11,2,0
273358,2022-05-11,2,0
273371,2022-05-13,4,1
273404,2022-05-11,2,0
273404,2022-05-18,2,0
273410,2022-05-12,2,0
273417,2022-05-11,2,0
273420,2022-05-22,2,0
273423,2022-05-21,11,1
273423,2022-05-30,8,1
273423,2022-06-17,17,1
273423,2022-06-25,7,1
273423,2022-06-29,3,1
273423,2022-07-21,2,1
273423,2022-09-03,3,1
273423,2022-09-07,2,1
273423,2022-09-12,3,0
273441,2022-05-11,2,0
273443,2022-10-20,2,1
273458,2022-05-11,2,0
273464,2022-05-21,9,0
273467,2022-05-21,2,0
273475,2022-05-12,3,0
273486,2022-05-12,3,0
273486,2022-05-17,2,0
273486,2022-05-22,4,1
273486,2022-05-29,4,1
273486,2022-06-05,3,1
273486,2022-06-12,4,1
273486,2022-06-18,3,0
273516,2022-05-12,2,0
273523,2022-08-27,2,1
273525,2022-05-18,2,0
273544,2022-05-12,2,0
273544,2022-05-21,3,0
273544,2022-05-27,2,0
273544,2022-06-01,2,0
273566,2022-05-13,2,0
273575,2022-05-12,2,0
273580,2022-05-25,3,0
273580,2022-06-30,4,0
273580,2022-07-07,4,0
273580,2022-07-15,2,0
273580,2022-08-03,3,0
273585,2022-05-15,3,0
273587,2022-05-12,2,0
273591,2022-05-18,2,0
273596,2022-05-20,2,0
273599,2022-05-14,4,0
273599,2022-08-17,3,0
273602,2022-08-18,4,0
273607,2022-05-12,2,0
273621,2022-05-12,2,0
273628,2022-05-16,2,1
273630,2022-05-14,3,1
273630,2022-09-21,5,1
273630,2022-10-08,9,1
273632,2022-05-13,2,0
273633,2022-05-13,2,0
273635,2022-05-13,2,0
273647,2022-05-13,2,0
273650,2022-05-13,2,0
273654,2022-05-17,2,1
273654,2022-05-25,2,1
273671,2022-05-13,2,1
273671,2022-05-21,5,1
273671,2022-05-28,6,1
273671,2022-06-02,4,1
273671,2022-07-19,3,1
273671,2022-07-27,2,1
273671,2022-08-02,2,1
273671,2022-08-19,12,1
273671,2022-08-31,2,1
273678,2022-05-17,2,0
273683,2022-05-13,2,0
273684,2022-05-13,2,0
273693,2022-05-13,2,0
273695,2022-05-20,2,1
273719,2022-05-13,2,0
273720,2022-05-14,3,0
273721,2022-05-13,2,0
273742,2022-05-19,2,0
273755,2022-05-26,2,0
273773,2022-05-19,3,0
273773,2022-08-16,2,0
273800,2022-05-17,2,0
273803,2022-05-14,2,0
273803,2022-05-21,6,0
273803,2022-05-26,2,0
273817,2022-05-17,4,0
273820,2022-05-15,2,0
273835,2022-05-16,2,0
273838,2022-08-23,2,0
273839,2022-05-14,2,1
273839,2022-05-21,2,1
273839,2022-05-31,2,1
273841,2022-05-19,4,1
273841,2022-05-26,4,1
273841,2022-06-09,4,1
273841,2022-06-17,5,1
273841,2022-07-08,4,1
273841,2022-07-19,3,1
273841,2022-07-27,3,1
273841,2022-08-04,4,1
273841,2022-08-16,2,1
273841,2022-09-27,2,1
273841,2022-10-11,2,1
273841,2022-10-18,2,1
273846,2022-05-20,5,1
273846,2022-05-25,2,1
273846,2022-06-02,2,1
273846,2022-07-03,4,1
273846,2022-09-16,2,1
273846,2022-09-23,4,1
273852,2022-07-22,4,1
273862,2022-06-10,2,0
273862,2022-06-14,3,1
273870,2022-05-18,5,0
273878,2022-05-15,2,0
273914,2022-05-16,2,0
273931,2022-05-15,2,0
273931,2022-05-20,2,0
273936,2022-08-03,2,1
273936,2022-08-19,2,1
273936,2022-08-26,5,1
273936,2022-09-05,4,1
273936,2022-09-15,2,1
273936,2022-09-18,2,1
273936,2022-09-23,2,1
273936,2022-09-26,2,1
273936,2022-10-02,5,1
273939,2022-05-25,2,0
273951,2022-05-17,2,0
273953,2022-05-15,2,1
273971,2022-05-16,3,0
273992,2022-06-22,5,1
273992,2022-06-28,4,1
273992,2022-08-02,3,1
273992,2022-08-13,2,1
273992,2022-09-08,2,1
273992,2022-09-15,3,1
273994,2022-05-22,2,1
273995,2022-09-25,2,0
274000,2022-05-16,2,1
274000,2022-05-31,4,1
274000,2022-07-31,2,1
274039,2022-05-17,3,1
274039,2022-06-07,2,1
274039,2022-06-10,2,1
274039,2022-06-16,4,1
274039,2022-07-07,2,1
274039,2022-07-11,2,1
274039,2022-07-16,3,1
274039,2022-07-26,2,1
274039,2022-08-25,2,1
274039,2022-09-03,3,1
274040,2022-05-16,2,0
274050,2022-06-03,4,1
274050,2022-06-11,6,1
274050,2022-06-17,4,1
274050,2022-06-24,5,1
274050,2022-07-01,5,1
274050,2022-07-08,5,1
274050,2022-08-19,2,1
274050,2022-09-20,2,1
274050,2022-10-07,2,1
274057,2022-05-23,3,1
274057,2022-07-27,3,1
274057,2022-08-11,2,1
274057,2022-09-01,6,1
274060,2022-05-17,3,0
274070,2022-05-21,2,1
274070,2022-05-24,2,1
274070,2022-05-27,2,1
274070,2022-06-17,5,1
274070,2022-06-22,4,1
274070,2022-06-30,7,1
274070,2022-07-11,8,1
274070,2022-08-03,3,1
274070,2022-08-10,2,1
274070,2022-08-15,2,1
274070,2022-08-19,3,1
274070,2022-08-22,2,1
274070,2022-09-01,2,1
274070,2022-09-08,4,1
274070,2022-09-14,4,1
274087,2022-06-26,3,1
274087,2022-07-01,3,1
274087,2022-07-06,2,1
274087,2022-07-11,2,1
274096,2022-05-20,5,0
274096,2022-05-26,5,0
274098,2022-08-18,4,0
274098,2022-09-25,2,0
274122,2022-05-17,2,0
274130,2022-05-21,2,0
274130,2022-05-26,2,1
274130,2022-06-05,4,1
274130,2022-06-13,4,1
274130,2022-07-10,2,1
274130,2022-08-02,2,1
274152,2022-05-19,2,0
274157,2022-05-17,2,1
274157,2022-05-20,2,1
274162,2022-05-18,3,1
274162,2022-05-21,2,1
274162,2022-05-24,2,1
274162,2022-06-01,2,1
274162,2022-06-08,2,1
274162,2022-06-29,2,1
274162,2022-07-06,2,1
274162,2022-08-03,2,1
274162,2022-08-10,2,1
274163,2022-05-21,6,1
274163,2022-06-01,2,1
274163,2022-06-08,2,1
274163,2022-06-29,2,1
274163,2022-07-06,2,1
274163,2022-08-03,2,1
274163,2022-08-10,2,1
274177,2022-05-17,2,0
274189,2022-05-26,3,0
274197,2022-05-18,2,0
274209,2022-05-21,5,1
274209,2022-05-27,5,1
274209,2022-06-01,4,1
274209,2022-06-07,5,1
274209,2022-06-11,3,1
274209,2022-06-18,2,1
274209,2022-06-24,3,1
274209,2022-07-03,8,1
274209,2022-07-16,5,1
274209,2022-07-30,6,1
274214,2022-05-18,2,0
274228,2022-05-18,2,0
274267,2022-08-16,2,0
274269,2022-05-19,3,1
274269,2022-05-24,2,1
274272,2022-05-20,2,0
274273,2022-06-03,4,1
274273,2022-06-12,7,1
274275,2022-05-18,2,0
274276,2022-05-20,3,1
274278,2022-06-04,3,1
274311,2022-05-19,2,0
274311,2022-05-24,2,0
274317,2022-09-20,2,1
274340,2022-06-24,2,0
274341,2022-05-19,2,0
274342,2022-05-20,3,0
274342,2022-06-30,3,0
274347,2022-07-15,2,0
274347,2022-07-20,2,0
274347,2022-08-18,4,0
274347,2022-08-26,4,0
274347,2022-08-30,2,0
274347,2022-09-13,2,0
274371,2022-05-20,2,1
274371,2022-05-24,3,1
274373,2022-05-19,2,0
274377,2022-05-20,3,1
274377,2022-05-25,2,1
274377,2022-08-28,2,1
274382,2022-05-19,2,1
274382,2022-05-25,2,1
274382,2022-06-08,2,1
274382,2022-06-22,2,1
274382,2022-08-02,2,1
274382,2022-08-26,3,1
274383,2022-05-19,2,0
274402,2022-05-20,2,1
274402,2022-05-23,2,1
274422,2022-05-20,2,0
274432,2022-05-20,2,0
274433,2022-05-22,4,1
274433,2022-05-27,3,1
274433,2022-07-09,2,1
274433,2022-08-28,2,1
274433,2022-09-03,2,1
274433,2022-09-11,2,1
274433,2022-09-28,4,1
274433,2022-10-03,4,1
274433,2022-10-07,2,1
274433,2022-10-11,2,1
274438,2022-09-28,2,1
274442,2022-05-29,2,0
274459,2022-05-25,2,0
274460,2022-05-23,4,0
274460,2022-06-09,2,1
274460,2022-07-01,19,1
274460,2022-08-13,2,1
274462,2022-05-20,2,0
274464,2022-08-24,3,1
274469,2022-05-20,2,0
274475,2022-05-28,2,0
274475,2022-06-08,3,1
274475,2022-07-24,4,1
274475,2022-09-30,4,1
274487,2022-05-26,2,0
274491,2022-05-20,2,0
274491,2022-05-24,2,0
274498,2022-05-25,3,1
274498,2022-05-29,3,1
274498,2022-06-01,2,1
274498,2022-06-06,3,1
274498,2022-06-11,2,1
274498,2022-06-19,4,1
274498,2022-07-06,5,1
274498,2022-07-21,13,1
274498,2022-07-27,5,1
274498,2022-08-02,2,1
274498,2022-08-14,4,1
274498,2022-08-24,3,1
274498,2022-08-29,3,1
274498,2022-09-22,2,1
274498,2022-09-28,3,1
274498,2022-10-06,2,1
274500,2022-05-20,2,0
274501,2022-05-29,8,1
274502,2022-05-20,2,0
274521,2022-05-25,2,1
274521,2022-06-10,2,1
274531,2022-05-21,2,0
274536,2022-05-24,2,1
274536,2022-06-08,2,1
274536,2022-06-24,4,1
274536,2022-07-01,4,1
274536,2022-07-05,2,1
274536,2022-07-15,4,1
274536,2022-07-28,2,1
274536,2022-08-04,4,1
274536,2022-08-11,4,1
274536,2022-10-19,2,1
274545,2022-05-21,2,0
274547,2022-05-30,2,0
274552,2022-06-17,2,1
274552,2022-06-30,3,1
274552,2022-07-12,2,1
274552,2022-07-16,3,1
274552,2022-07-28,2,1
274552,2022-08-25,2,1
274552,2022-09-03,3,1
274552,2022-09-07,3,1
274552,2022-09-23,3,1
274552,2022-10-05,3,1
274552,2022-10-14,2,1
274564,2022-05-25,4,1
274564,2022-06-09,10,1
274564,2022-06-24,14,1
274564,2022-06-27,2,1
274564,2022-08-11,3,1
274564,2022-08-16,2,1
274564,2022-09-26,3,1
274564,2022-10-06,5,1
274564,2022-10-13,3,1
274564,2022-10-20,6,1
274572,2022-06-03,6,1
274572,2022-06-07,3,1
274572,2022-06-13,5,1
274572,2022-06-25,2,1
274572,2022-08-17,4,1
274572,2022-08-20,2,1
274576,2022-06-09,8,1
274576,2022-06-17,3,1
274576,2022-06-23,2,1
274576,2022-07-01,7,1
274576,2022-08-10,4,1
274587,2022-05-21,2,0
274602,2022-05-22,2,0
274611,2022-06-22,3,1
274611,2022-07-01,5,1
274611,2022-07-05,3,1
274611,2022-07-10,2,1
274611,2022-07-13,2,1
274611,2022-07-18,2,1
274611,2022-08-01,2,1
274619,2022-05-23,2,0
274625,2022-08-16,2,0
274626,2022-08-18,5,0
274626,2022-08-24,3,0
274626,2022-08-28,2,0
274630,2022-05-28,3,1
274630,2022-10-07,2,1
274631,2022-05-27,2,1
274645,2022-08-28,5,1
274645,2022-08-31,2,1
274645,2022-09-07,3,1
274645,2022-09-10,2,1
274645,2022-09-28,2,1
274645,2022-10-02,2,1
274652,2022-05-23,3,1
274652,2022-05-28,3,1
274656,2022-09-27,2,0
274663,2022-09-22,3,1
274663,2022-10-05,3,1
274663,2022-10-10,2,1
274686,2022-08-18,4,0
274722,2022-05-25,4,0
274723,2022-06-30,4,1
274723,2022-07-09,6,1
274723,2022-07-13,3,1
274726,2022-06-01,2,0
274742,2022-05-23,2,0
274746,2022-05-23,2,0
274746,2022-06-05,4,1
274751,2022-05-25,2,0
274756,2022-07-25,2,0
274770,2022-05-30,3,0
274771,2022-06-16,2,0
274780,2022-07-11,2,1
274781,2022-05-25,3,0
274781,2022-08-16,10,1
274781,2022-08-24,7,1
274781,2022-09-11,13,1
274781,2022-09-24,12,1
274791,2022-08-09,4,0
274791,2022-09-12,2,0
274791,2022-09-26,3,0
274791,2022-10-07,5,0
274793,2022-05-24,2,0
274798,2022-05-26,4,1
274798,2022-06-07,2,1
274798,2022-07-01,5,1
274798,2022-08-05,5,1
274798,2022-08-10,3,1
274798,2022-08-19,3,1
274798,2022-08-24,2,1
274798,2022-08-31,2,1
274798,2022-09-30,3,1
274798,2022-10-08,5,1
274798,2022-10-14,5,1
274814,2022-05-27,5,1
274814,2022-06-05,2,1
274814,2022-06-12,2,1
274814,2022-06-21,3,1
274814,2022-07-01,3,1
274814,2022-07-10,6,1
274825,2022-05-24,2,1
274825,2022-06-10,3,1
274825,2022-06-14,2,1
274825,2022-06-17,2,1
274825,2022-06-24,2,1
274825,2022-07-01,5,1
274825,2022-07-08,3,1
274825,2022-07-12,2,1
274825,2022-08-09,2,1
274825,2022-08-26,5,1
274825,2022-09-27,2,1
274836,2022-05-29,2,1
274836,2022-06-05,2,1
274838,2022-05-25,3,1
274840,2022-06-20,2,0
274842,2022-05-24,2,0
274846,2022-05-24,2,0
274861,2022-06-07,9,1
274861,2022-06-11,3,1
274861,2022-06-16,4,1
274861,2022-06-24,3,1
274861,2022-06-30,5,1
274861,2022-07-13,2,1
274861,2022-07-20,2,1
274861,2022-07-28,5,1
274861,2022-08-12,9,1
274861,2022-08-17,3,1
274861,2022-08-27,6,1
274861,2022-09-02,3,1
274861,2022-09-08,2,1
274861,2022-09-16,5,1
274861,2022-10-20,30,1
274871,2022-05-24,2,0
274874,2022-05-26,4,0
274876,2022-05-27,5,0
274877,2022-05-25,3,0
274880,2022-07-03,5,1
274893,2022-09-24,4,1
274893,2022-09-29,4,1
274901,2022-06-09,3,1
274901,2022-06-27,2,1
274901,2022-07-25,2,1
274901,2022-09-01,2,1
274901,2022-09-06,3,1
274904,2022-05-26,3,1
274904,2022-06-02,2,1
274904,2022-06-15,3,1
274906,2022-05-30,3,1
274906,2022-06-08,4,1
274906,2022-06-14,4,1
274906,2022-06-22,7,1
274906,2022-06-29,4,1
274906,2022-07-25,17,1
274908,2022-05-29,6,1
274908,2022-06-01,2,1
274908,2022-07-16,3,1
274908,2022-07-25,2,1
274921,2022-05-25,2,0
274927,2022-05-25,2,0
274929,2022-05-30,2,0
274929,2022-06-04,4,0
274940,2022-05-26,3,1
274940,2022-06-02,3,1
274940,2022-06-06,3,1
274948,2022-06-09,4,0
274948,2022-06-17,5,0
274948,2022-06-22,3,0
274948,2022-07-05,2,0
274951,2022-05-25,2,1
274958,2022-05-28,2,1
274961,2022-05-25,2,0
274961,2022-06-10,2,0
274964,2022-06-11,2,0
274990,2022-05-27,3,0
274990,2022-05-31,2,0
274991,2022-05-27,3,0
274994,2022-05-27,3,0
274994,2022-06-02,2,1
274994,2022-06-09,2,1
274994,2022-06-19,7,1
274994,2022-06-22,2,1
274994,2022-07-21,3,1
274994,2022-10-05,2,1
274996,2022-05-26,2,1
274996,2022-06-11,3,1
274996,2022-06-15,3,1
274996,2022-06-18,2,1
274996,2022-07-14,3,1
274996,2022-07-23,5,1
274996,2022-07-29,2,1
274996,2022-08-06,6,1
274996,2022-08-12,5,1
274996,2022-08-26,4,1
274999,2022-05-28,4,1
275004,2022-08-24,2,0
275005,2022-05-27,3,0
275008,2022-06-02,2,1
275008,2022-06-22,2,1
275008,2022-07-04,2,1
275019,2022-05-26,2,0
275020,2022-05-28,3,0
275020,2022-06-02,4,0
275020,2022-06-05,2,0
275020,2022-06-08,2,0
275020,2022-06-15,2,0
275021,2022-05-26,2,1
275021,2022-06-16,2,1
275031,2022-06-09,2,0
275032,2022-08-17,2,0
275033,2022-06-08,2,1
275033,2022-06-16,3,1
275033,2022-06-22,2,1
275033,2022-07-07,4,1
275034,2022-05-28,4,0
275038,2022-06-06,4,0
275038,2022-06-09,2,0
275038,2022-06-25,2,0
275045,2022-05-29,2,0
275045,2022-06-17,2,0
275045,2022-07-11,5,1
275045,2022-07-14,2,1
275045,2022-07-24,7,1
275045,2022-08-25,31,1
275045,2022-08-29,3,1
275045,2022-09-22,20,1
275045,2022-09-25,2,1
275045,2022-10-02,3,1
275050,2022-05-28,4,1
275050,2022-06-07,4,1
275050,2022-06-21,2,1
275056,2022-05-31,3,1
275056,2022-06-04,3,1
275056,2022-06-08,3,1
275060,2022-05-29,2,0
275069,2022-05-27,2,1
275081,2022-06-08,2,1
275098,2022-06-03,2,0
275100,2022-06-06,4,1
275100,2022-08-19,6,1
275100,2022-08-25,2,1
275100,2022-09-04,3,1
275100,2022-09-12,3,1
275100,2022-09-18,5,1
275100,2022-09-22,3,1
275100,2022-10-05,8,1
275100,2022-10-08,2,1
