student_id,date_engaged,student_type_id,student_country
269975,2022-07-09,1,US
269975,2022-07-10,1,US
269975,2022-07-11,1,US
269975,2022-07-14,1,US
269975,2022-08-28,1,US
269975,2022-08-31,1,US
269975,2022-09-02,1,US
269975,2022-09-03,1,US
269975,2022-09-06,1,US
269975,2022-10-17,1,US
269976,2022-04-07,0,US
269976,2022-04-08,1,US
269976,2022-04-09,1,US
269976,2022-04-10,1,US
269976,2022-04-11,1,US
269976,2022-04-12,1,US
269976,2022-04-17,1,US
269978,2022-04-07,1,CA
269978,2022-04-08,1,CA
269978,2022-04-11,1,CA
269978,2022-04-12,1,CA
269978,2022-04-13,1,CA
269978,2022-04-21,1,CA
269978,2022-04-22,1,CA
269978,2022-04-26,1,CA
269978,2022-04-27,1,CA
269978,2022-04-28,1,CA
269978,2022-05-25,1,CA
269978,2022-05-27,1,CA
269979,2022-04-07,0,EG
269979,2022-04-08,0,EG
269979,2022-09-30,0,EG
269981,2022-04-07,1,US
269981,2022-04-12,1,US
269981,2022-04-21,1,US
269981,2022-04-22,1,US
269981,2022-05-23,1,US
269981,2022-05-25,1,US
269981,2022-05-27,1,US
269981,2022-06-06,1,US
269984,2022-04-20,1,PL
269984,2022-04-21,1,PL
269984,2022-04-22,1,PL
269984,2022-04-24,1,PL
269984,2022-04-25,1,PL
269984,2022-04-26,1,PL
269984,2022-04-27,1,PL
269984,2022-04-28,1,PL
269984,2022-05-02,1,PL
269984,2022-05-03,1,PL
269984,2022-05-05,1,PL
269984,2022-05-09,1,PL
269984,2022-05-10,1,PL
269984,2022-06-03,1,PL
269984,2022-06-04,1,PL
269984,2022-07-04,1,PL
269984,2022-07-21,1,PL
269984,2022-07-22,1,PL
269984,2022-07-23,1,PL
269984,2022-07-24,1,PL
269984,2022-07-27,1,PL
269984,2022-10-11,1,PL
269984,2022-10-13,1,PL
269984,2022-10-14,1,PL
269984,2022-10-16,1,PL
269984,2022-10-18,1,PL
269984,2022-10-19,1,PL
269988,2022-04-07,0,BE
269988,2022-04-19,0,BE
269992,2022-04-07,0,IN
269996,2022-04-07,0,US
269997,2022-04-07,0,GB
270000,2022-04-07,1,US
270000,2022-04-11,1,US
270000,2022-04-21,1,US
270000,2022-04-29,1,US
270003,2022-04-07,1,US
270003,2022-04-10,1,US
270003,2022-04-11,1,US
270003,2022-04-12,1,US
270003,2022-06-07,1,US
270003,2022-06-15,1,US
270003,2022-06-23,1,US
270004,2022-04-20,0,SV
270004,2022-05-09,0,SV
270004,2022-05-20,0,SV
270004,2022-05-22,0,SV
270004,2022-06-11,0,SV
270006,2022-04-07,0,PH
270006,2022-04-09,0,PH
270007,2022-04-07,0,KE
270007,2022-04-15,0,KE
270009,2022-04-09,0,US
270009,2022-04-11,0,US
270009,2022-05-05,1,US
270009,2022-05-07,1,US
270009,2022-05-08,1,US
270009,2022-05-09,1,US
270009,2022-05-11,1,US
270009,2022-05-12,1,US
270009,2022-05-13,1,US
270009,2022-05-16,1,US
270009,2022-05-17,1,US
270009,2022-05-26,1,US
270009,2022-06-02,1,US
270009,2022-07-15,1,US
270009,2022-08-01,1,US
270009,2022-08-02,1,US
270009,2022-08-05,1,US
270009,2022-08-07,1,US
270009,2022-08-12,1,US
270009,2022-08-13,1,US
270009,2022-08-15,1,US
270009,2022-08-19,1,US
270009,2022-09-11,1,US
270009,2022-09-12,1,US
270009,2022-09-26,1,US
270009,2022-10-16,1,US
270009,2022-10-17,1,US
270009,2022-10-18,1,US
270009,2022-10-19,1,US
270012,2022-04-07,0,US
270012,2022-04-15,0,US
270013,2022-04-07,0,IN
270014,2022-04-08,1,US
270014,2022-04-14,1,US
270014,2022-04-15,1,US
270014,2022-04-27,1,US
270014,2022-05-03,1,US
270014,2022-05-11,1,US
270014,2022-06-24,1,US
270016,2022-04-08,0,US
270017,2022-04-08,0,US
270017,2022-05-20,0,US
270018,2022-04-08,0,US
270018,2022-04-11,0,US
270018,2022-04-12,1,US
270018,2022-04-14,1,US
270018,2022-04-16,1,US
270018,2022-04-17,1,US
270018,2022-04-18,1,US
270018,2022-04-19,1,US
270018,2022-04-20,1,US
270019,2022-04-08,0,IN
270021,2022-04-08,0,US
270022,2022-04-08,1,US
270022,2022-04-09,1,US
270022,2022-04-10,1,US
270022,2022-04-11,1,US
270022,2022-04-12,1,US
270022,2022-04-13,1,US
270022,2022-04-14,1,US
270022,2022-04-15,1,US
270022,2022-04-16,1,US
270022,2022-04-17,1,US
270022,2022-04-18,1,US
270022,2022-04-19,1,US
270022,2022-07-25,1,US
270022,2022-08-06,1,US
270022,2022-08-07,1,US
270022,2022-08-17,1,US
270022,2022-08-18,1,US
270022,2022-08-19,1,US
270022,2022-08-28,1,US
270025,2022-04-11,0,GB
270029,2022-04-08,0,IN
270031,2022-04-08,0,UG
270032,2022-04-08,0,IN
270035,2022-04-09,0,IN
270036,2022-04-11,1,PL
270036,2022-04-12,1,PL
270036,2022-04-13,1,PL
270036,2022-04-14,1,PL
270036,2022-04-16,1,PL
270036,2022-04-17,1,PL
270036,2022-04-18,1,PL
270036,2022-04-19,1,PL
270036,2022-04-20,1,PL
270036,2022-04-22,1,PL
270036,2022-04-23,1,PL
270036,2022-04-24,1,PL
270036,2022-05-04,1,PL
270036,2022-05-05,1,PL
270036,2022-05-06,1,PL
270036,2022-05-07,1,PL
270036,2022-05-08,1,PL
270036,2022-05-10,1,PL
270036,2022-05-12,1,PL
270036,2022-05-30,1,PL
270037,2022-04-08,0,IN
270037,2022-05-21,0,IN
270038,2022-04-08,0,EG
270038,2022-05-29,0,EG
270039,2022-04-08,0,ZA
270039,2022-04-12,0,ZA
270042,2022-04-09,1,PK
270042,2022-04-11,1,PK
270042,2022-04-12,1,PK
270042,2022-04-13,1,PK
270042,2022-04-14,1,PK
270042,2022-04-15,1,PK
270042,2022-04-19,1,PK
270042,2022-04-20,1,PK
270042,2022-04-21,1,PK
270042,2022-04-24,1,PK
270042,2022-05-05,1,PK
270042,2022-05-06,1,PK
270042,2022-05-10,1,PK
270042,2022-05-11,1,PK
270042,2022-05-13,1,PK
270042,2022-05-17,1,PK
270042,2022-05-18,1,PK
270042,2022-05-19,1,PK
270042,2022-05-20,1,PK
270042,2022-05-22,1,PK
270042,2022-05-23,1,PK
270042,2022-05-24,1,PK
270042,2022-05-26,1,PK
270042,2022-05-29,1,PK
270042,2022-05-30,1,PK
270042,2022-05-31,1,PK
270042,2022-06-01,1,PK
270042,2022-06-04,1,PK
270042,2022-06-05,1,PK
270042,2022-06-06,1,PK
270042,2022-06-07,1,PK
270042,2022-06-08,1,PK
270042,2022-06-09,1,PK
270042,2022-06-10,1,PK
270042,2022-06-11,1,PK
270042,2022-06-14,1,PK
270042,2022-06-15,1,PK
270042,2022-06-16,1,PK
270042,2022-06-17,1,PK
270042,2022-06-18,1,PK
270042,2022-06-23,1,PK
270042,2022-06-24,1,PK
270042,2022-06-27,1,PK
270042,2022-07-07,1,PK
270042,2022-07-08,1,PK
270042,2022-07-13,1,PK
270042,2022-07-14,1,PK
270042,2022-07-15,1,PK
270042,2022-07-16,1,PK
270042,2022-07-17,1,PK
270042,2022-07-18,1,PK
270042,2022-07-19,1,PK
270042,2022-07-20,1,PK
270042,2022-07-22,1,PK
270042,2022-07-23,1,PK
270042,2022-07-24,1,PK
270042,2022-07-25,1,PK
270042,2022-07-26,1,PK
270042,2022-07-27,1,PK
270042,2022-07-28,1,PK
270042,2022-07-29,1,PK
270042,2022-07-30,1,PK
270042,2022-07-31,1,PK
270042,2022-08-01,1,PK
270042,2022-08-03,1,PK
270042,2022-08-04,1,PK
270042,2022-08-06,1,PK
270042,2022-08-07,1,PK
270042,2022-08-08,1,PK
270042,2022-09-10,0,PK
270043,2022-04-08,0,US
270044,2022-04-08,0,IN
270045,2022-04-08,0,IT
270046,2022-04-08,0,IN
270047,2022-04-08,0,IN
270047,2022-04-09,0,IN
270047,2022-04-10,0,IN
270047,2022-04-12,0,IN
270047,2022-04-14,0,IN
270052,2022-04-08,0,FR
270056,2022-04-08,0,PK
270056,2022-04-09,0,PK
270056,2022-04-10,0,PK
270056,2022-04-16,0,PK
270056,2022-04-17,0,PK
270058,2022-04-08,0,IN
270058,2022-04-09,0,IN
270058,2022-04-11,0,IN
270059,2022-04-08,0,NG
270059,2022-04-11,0,NG
270060,2022-04-13,0,EG
270062,2022-04-08,0,US
270062,2022-04-12,0,US
270062,2022-04-13,0,US
270062,2022-04-14,1,US
270062,2022-04-15,1,US
270062,2022-04-16,1,US
270062,2022-04-17,1,US
270062,2022-04-26,1,US
270062,2022-05-05,1,US
270062,2022-08-25,1,US
270065,2022-04-08,0,IN
270066,2022-04-08,0,IE
270068,2022-04-08,0,GB
270068,2022-04-09,0,GB
270068,2022-04-12,0,GB
270068,2022-04-18,0,GB
270068,2022-08-01,0,GB
270068,2022-08-02,0,GB
270068,2022-08-04,0,GB
270068,2022-08-22,0,GB
270069,2022-04-08,0,NG
270070,2022-04-08,0,DZ
270072,2022-04-08,0,US
270074,2022-04-08,0,VN
270075,2022-04-10,1,AE
270075,2022-04-11,1,AE
270075,2022-04-12,1,AE
270075,2022-04-13,1,AE
270075,2022-04-14,1,AE
270075,2022-04-16,1,AE
270075,2022-04-17,1,AE
270075,2022-04-18,1,AE
270075,2022-04-19,1,AE
270075,2022-04-20,1,AE
270075,2022-04-21,1,AE
270075,2022-04-24,1,AE
270075,2022-04-25,1,AE
270075,2022-04-26,1,AE
270075,2022-04-28,1,AE
270075,2022-05-02,1,AE
270075,2022-05-03,1,AE
270075,2022-05-04,1,AE
270075,2022-05-05,1,AE
270075,2022-05-06,1,AE
270075,2022-05-07,1,AE
270075,2022-05-08,1,AE
270075,2022-05-09,1,AE
270075,2022-05-10,1,AE
270075,2022-05-11,1,AE
270075,2022-05-13,1,AE
270075,2022-05-15,1,AE
270075,2022-05-16,1,AE
270075,2022-05-17,1,AE
270075,2022-05-18,1,AE
270075,2022-05-19,1,AE
270075,2022-05-21,1,AE
270075,2022-05-22,1,AE
270075,2022-05-23,1,AE
270075,2022-05-24,1,AE
270075,2022-05-25,1,AE
270075,2022-05-27,1,AE
270075,2022-06-03,1,AE
270075,2022-06-04,1,AE
270075,2022-06-06,1,AE
270075,2022-06-07,1,AE
270075,2022-06-08,1,AE
270075,2022-06-09,1,AE
270075,2022-06-10,1,AE
270075,2022-06-14,1,AE
270075,2022-06-15,1,AE
270075,2022-06-16,1,AE
270075,2022-06-17,1,AE
270075,2022-06-24,1,AE
270075,2022-06-25,1,AE
270075,2022-06-26,1,AE
270075,2022-06-27,1,AE
270075,2022-06-28,1,AE
270075,2022-06-29,1,AE
270075,2022-06-30,1,AE
270075,2022-07-01,1,AE
270075,2022-07-02,1,AE
270075,2022-07-03,1,AE
270075,2022-07-04,1,AE
270075,2022-07-05,1,AE
270075,2022-07-06,1,AE
270075,2022-07-25,1,AE
270075,2022-07-29,1,AE
270075,2022-07-30,1,AE
270076,2022-04-08,0,AE
270076,2022-05-11,0,AE
270076,2022-07-01,0,AE
270078,2022-04-08,0,IN
270079,2022-04-08,0,PH
270081,2022-04-08,0,NG
270088,2022-04-08,0,ID
270090,2022-04-08,0,CH
270091,2022-04-08,0,KR
270095,2022-06-09,0,CA
270098,2022-04-08,1,GB
270098,2022-04-09,1,GB
270098,2022-04-10,1,GB
270098,2022-05-01,1,GB
270098,2022-05-05,1,GB
270098,2022-05-06,1,GB
270098,2022-05-07,1,GB
270098,2022-05-08,1,GB
270098,2022-05-09,1,GB
270098,2022-05-15,1,GB
270098,2022-05-16,1,GB
270098,2022-05-21,1,GB
270098,2022-05-22,1,GB
270098,2022-05-24,1,GB
270098,2022-05-25,1,GB
270098,2022-06-04,1,GB
270098,2022-06-08,1,GB
270100,2022-04-08,0,NG
270100,2022-04-25,0,NG
270100,2022-04-26,0,NG
270102,2022-04-11,0,KE
270102,2022-04-22,0,KE
270103,2022-04-08,0,GB
270103,2022-04-09,0,GB
270103,2022-04-10,0,GB
270103,2022-04-11,1,GB
270103,2022-04-13,1,GB
270103,2022-04-19,1,GB
270108,2022-04-08,0,RU
270109,2022-04-08,0,EG
270111,2022-04-08,0,GB
270112,2022-04-08,0,PK
270112,2022-07-23,0,PK
270117,2022-04-10,0,IN
270117,2022-05-23,0,IN
270118,2022-04-08,0,NG
270121,2022-04-08,0,US
270124,2022-04-08,0,CL
270128,2022-04-08,0,US
270129,2022-04-08,0,US
270129,2022-04-18,0,US
270132,2022-04-08,0,PK
270135,2022-04-08,1,US
270135,2022-04-10,1,US
270135,2022-04-16,1,US
270135,2022-04-17,1,US
270135,2022-05-07,1,US
270135,2022-06-11,1,US
270135,2022-06-19,1,US
270135,2022-06-20,1,US
270136,2022-04-08,0,US
270137,2022-04-08,0,ET
270137,2022-04-09,0,ET
270142,2022-04-08,0,PT
270142,2022-04-26,0,PT
270150,2022-04-08,0,PK
270150,2022-04-11,0,PK
270152,2022-04-08,0,AU
270153,2022-04-09,0,CA
270155,2022-04-09,0,EG
270155,2022-04-11,0,EG
270155,2022-04-15,0,EG
270155,2022-04-16,0,EG
270155,2022-04-20,0,EG
270156,2022-04-09,0,EG
270156,2022-04-10,0,EG
270162,2022-04-09,0,EG
270163,2022-04-09,0,TN
270163,2022-04-14,0,TN
270166,2022-04-09,0,US
270171,2022-04-09,0,IN
270173,2022-04-09,0,IN
270173,2022-04-10,0,IN
270174,2022-04-09,0,IN
270179,2022-04-09,0,IN
270179,2022-04-10,1,IN
270179,2022-04-18,1,IN
270179,2022-04-19,1,IN
270179,2022-04-20,1,IN
270179,2022-04-21,1,IN
270179,2022-04-22,1,IN
270179,2022-04-23,1,IN
270179,2022-04-25,1,IN
270179,2022-04-27,1,IN
270179,2022-04-28,1,IN
270179,2022-05-02,1,IN
270179,2022-05-05,1,IN
270179,2022-05-08,1,IN
270179,2022-05-16,0,IN
270179,2022-05-18,0,IN
270179,2022-06-27,1,IN
270179,2022-07-26,1,IN
270179,2022-07-27,1,IN
270179,2022-07-28,0,IN
270179,2022-07-29,0,IN
270179,2022-08-01,0,IN
270179,2022-08-03,0,IN
270179,2022-08-05,0,IN
270179,2022-08-08,0,IN
270179,2022-10-03,1,IN
270179,2022-10-04,1,IN
270179,2022-10-05,1,IN
270179,2022-10-07,1,IN
270179,2022-10-08,1,IN
270179,2022-10-09,1,IN
270179,2022-10-10,1,IN
270179,2022-10-11,1,IN
270179,2022-10-12,1,IN
270179,2022-10-13,1,IN
270179,2022-10-18,1,IN
270180,2022-04-09,0,HT
270181,2022-04-09,0,BG
270181,2022-06-01,0,BG
270182,2022-04-09,0,MY
270183,2022-04-09,0,GB
270183,2022-05-30,1,GB
270183,2022-05-31,1,GB
270183,2022-06-02,1,GB
270183,2022-06-03,1,GB
270184,2022-04-09,0,IN
270186,2022-04-09,0,PK
270188,2022-04-09,0,GB
270188,2022-04-10,0,GB
270188,2022-04-12,0,GB
270188,2022-04-13,0,GB
270188,2022-04-21,1,GB
270188,2022-04-23,1,GB
270188,2022-04-28,1,GB
270188,2022-05-30,1,GB
270188,2022-06-03,1,GB
270188,2022-06-06,1,GB
270188,2022-06-08,1,GB
270189,2022-04-09,0,AZ
270190,2022-04-09,0,NG
270193,2022-04-09,0,IN
270193,2022-05-19,0,IN
270193,2022-05-27,0,IN
270193,2022-05-28,0,IN
270193,2022-05-29,0,IN
270193,2022-05-30,0,IN
270193,2022-08-11,0,IN
270193,2022-08-24,0,IN
270193,2022-08-25,0,IN
270193,2022-08-26,0,IN
270193,2022-08-27,0,IN
270193,2022-08-28,0,IN
270193,2022-09-09,0,IN
270197,2022-04-11,1,VN
270197,2022-05-02,1,VN
270197,2022-05-04,1,VN
270197,2022-05-10,1,VN
270197,2022-05-26,1,VN
270197,2022-10-06,1,VN
270198,2022-04-09,0,NL
270202,2022-04-09,0,NG
270204,2022-05-21,0,ZA
270204,2022-05-22,0,ZA
270205,2022-04-09,0,BD
270207,2022-04-09,0,IL
270216,2022-04-29,0,CA
270216,2022-09-30,1,CA
270216,2022-10-04,1,CA
270216,2022-10-07,1,CA
270216,2022-10-09,1,CA
270216,2022-10-11,1,CA
270218,2022-04-09,0,GB
270220,2022-04-09,0,AE
270220,2022-04-10,0,AE
270220,2022-04-11,0,AE
270220,2022-04-12,0,AE
270224,2022-04-17,0,NG
270224,2022-04-18,0,NG
270226,2022-04-09,0,US
270229,2022-04-09,0,IN
270230,2022-05-20,0,SE
270231,2022-04-09,0,PT
270231,2022-04-15,0,PT
270231,2022-04-18,0,PT
270231,2022-04-19,0,PT
270231,2022-04-20,0,PT
270231,2022-07-17,0,PT
270232,2022-05-15,0,IN
270232,2022-05-16,0,IN
270232,2022-08-08,0,IN
270232,2022-08-13,0,IN
270232,2022-08-15,0,IN
270232,2022-08-16,0,IN
270232,2022-08-17,0,IN
270235,2022-04-10,0,IE
270240,2022-04-09,0,DE
270240,2022-04-10,1,DE
270240,2022-04-15,1,DE
270240,2022-04-16,1,DE
270240,2022-04-17,1,DE
270240,2022-04-18,1,DE
270240,2022-04-19,1,DE
270240,2022-04-21,1,DE
270240,2022-04-30,1,DE
270240,2022-05-01,1,DE
270240,2022-05-13,1,DE
270240,2022-05-17,1,DE
270240,2022-05-18,1,DE
270240,2022-09-11,1,DE
270240,2022-09-19,1,DE
270240,2022-09-23,1,DE
270240,2022-09-25,1,DE
270240,2022-09-26,1,DE
270240,2022-10-05,1,DE
270240,2022-10-06,1,DE
270240,2022-10-09,0,DE
270240,2022-10-10,0,DE
270242,2022-04-09,0,DE
270242,2022-04-17,0,DE
270242,2022-04-20,0,DE
270242,2022-04-21,0,DE
270244,2022-04-11,0,AE
270244,2022-04-16,1,AE
270244,2022-04-17,1,AE
270244,2022-04-24,1,AE
270244,2022-09-21,1,AE
270245,2022-07-20,1,US
270245,2022-07-28,1,US
270245,2022-10-08,1,US
270245,2022-10-15,1,US
270245,2022-10-16,1,US
270247,2022-04-10,1,US
270247,2022-04-11,1,US
270247,2022-04-16,1,US
270247,2022-04-17,1,US
270247,2022-06-24,1,US
270247,2022-06-25,1,US
270247,2022-06-26,1,US
270247,2022-06-27,1,US
270247,2022-07-03,1,US
270247,2022-07-04,1,US
270248,2022-04-09,0,TR
270249,2022-04-09,0,BD
270253,2022-04-09,0,US
270253,2022-04-14,0,US
270254,2022-04-10,0,US
270256,2022-04-10,0,PS
270259,2022-04-10,0,US
270259,2022-04-11,0,US
270259,2022-04-13,0,US
270259,2022-04-14,0,US
270263,2022-04-10,1,DE
270263,2022-04-11,1,DE
270263,2022-04-16,1,DE
270263,2022-04-17,1,DE
270263,2022-04-18,1,DE
270263,2022-04-19,1,DE
270263,2022-04-20,1,DE
270263,2022-04-21,1,DE
270263,2022-04-22,1,DE
270263,2022-04-23,1,DE
270263,2022-04-30,1,DE
270263,2022-05-01,1,DE
270263,2022-05-07,1,DE
270263,2022-05-09,1,DE
270263,2022-06-12,1,DE
270263,2022-07-20,1,DE
270263,2022-07-21,1,DE
270263,2022-07-23,1,DE
270263,2022-07-26,1,DE
270263,2022-10-02,1,DE
270263,2022-10-05,1,DE
270265,2022-04-10,1,US
270265,2022-04-11,1,US
270265,2022-04-12,1,US
270265,2022-04-13,1,US
270265,2022-04-15,1,US
270265,2022-05-17,1,US
270265,2022-05-18,1,US
270265,2022-05-19,1,US
270265,2022-05-20,1,US
270265,2022-05-22,1,US
270266,2022-04-10,0,TR
270267,2022-04-10,0,MX
270268,2022-04-10,0,AE
270269,2022-04-10,0,EG
270271,2022-04-10,0,VN
270271,2022-04-14,0,VN
270273,2022-08-17,0,CA
270275,2022-04-10,0,IN
270276,2022-06-06,0,BD
270277,2022-04-10,0,ET
270278,2022-04-10,0,IN
270280,2022-04-10,0,IN
270282,2022-04-10,0,EG
270283,2022-05-19,0,IN
270284,2022-04-10,0,IN
270285,2022-04-10,0,IN
270286,2022-04-10,0,ID
270292,2022-04-11,0,AU
270292,2022-04-26,0,AU
270292,2022-05-21,0,AU
270292,2022-06-08,0,AU
270294,2022-04-10,0,IN
270296,2022-06-13,0,IN
270297,2022-04-10,0,EG
270298,2022-04-20,0,US
270299,2022-04-22,0,EG
270300,2022-04-11,0,NG
270300,2022-04-15,0,NG
270301,2022-04-10,0,JP
270302,2022-04-13,0,HK
270304,2022-04-10,0,SA
270305,2022-04-10,0,AZ
270308,2022-04-10,0,BE
270309,2022-04-10,0,PL
270311,2022-04-10,0,IN
270312,2022-04-10,0,PH
270312,2022-04-27,0,PH
270313,2022-04-10,0,TR
270313,2022-05-02,0,TR
270313,2022-05-03,0,TR
270313,2022-05-04,0,TR
270315,2022-04-10,0,RS
270322,2022-04-10,0,US
270324,2022-04-18,1,ES
270324,2022-04-19,1,ES
270330,2022-04-15,0,IN
270330,2022-04-17,0,IN
270330,2022-04-18,0,IN
270332,2022-04-10,0,CA
270334,2022-04-10,0,IN
270335,2022-04-10,0,EG
270335,2022-04-12,0,EG
270335,2022-05-06,0,EG
270335,2022-05-12,0,EG
270335,2022-05-13,0,EG
270335,2022-05-19,0,EG
270335,2022-05-21,0,EG
270335,2022-06-23,0,EG
270339,2022-04-10,0,GB
270339,2022-04-11,0,GB
270340,2022-04-10,0,IN
270340,2022-04-11,0,IN
270340,2022-04-12,0,IN
270341,2022-04-18,0,US
270341,2022-09-01,0,US
270343,2022-04-10,0,RO
270344,2022-04-10,0,NL
270345,2022-04-10,0,NP
270348,2022-04-10,0,IN
270348,2022-04-12,0,IN
270349,2022-04-10,0,US
270350,2022-04-10,0,IN
270352,2022-04-10,0,ZA
270353,2022-04-10,0,MA
270355,2022-04-10,0,IN
270356,2022-04-10,0,CA
270356,2022-04-12,0,CA
270362,2022-04-10,0,IN
270363,2022-04-11,1,GB
270363,2022-04-12,1,GB
270363,2022-04-14,1,GB
270363,2022-04-27,1,GB
270363,2022-05-07,1,GB
270364,2022-04-10,0,CA
270365,2022-04-11,0,US
270366,2022-04-10,0,SG
270366,2022-09-09,0,SG
270367,2022-04-10,0,PT
270367,2022-04-11,0,PT
270367,2022-05-21,1,PT
270367,2022-05-22,1,PT
270367,2022-05-23,1,PT
270367,2022-05-24,1,PT
270367,2022-05-25,1,PT
270367,2022-05-26,1,PT
270367,2022-05-27,1,PT
270367,2022-06-07,1,PT
270367,2022-06-08,1,PT
270367,2022-06-09,1,PT
270367,2022-06-10,1,PT
270367,2022-08-30,1,PT
270367,2022-09-01,1,PT
270367,2022-09-17,1,PT
270367,2022-09-18,1,PT
270367,2022-09-19,1,PT
270367,2022-09-20,1,PT
270367,2022-09-24,1,PT
270367,2022-09-25,1,PT
270367,2022-09-26,1,PT
270367,2022-09-30,1,PT
270367,2022-10-01,1,PT
270367,2022-10-02,1,PT
270367,2022-10-11,1,PT
270368,2022-04-10,0,UZ
270369,2022-04-10,0,ID
270369,2022-04-29,0,ID
270369,2022-07-17,0,ID
270369,2022-07-20,0,ID
270369,2022-08-16,0,ID
270373,2022-04-10,0,MA
270379,2022-04-10,0,BR
270379,2022-04-11,0,BR
270381,2022-04-11,0,DE
270381,2022-04-23,0,DE
270381,2022-04-29,0,DE
270382,2022-04-10,0,IN
270383,2022-04-10,0,US
270383,2022-04-11,0,US
270383,2022-04-12,0,US
270384,2022-04-10,0,NG
270384,2022-04-12,0,NG
270385,2022-04-11,0,GB
270386,2022-04-11,0,US
270387,2022-04-11,0,CA
270388,2022-04-11,0,BD
270393,2022-04-11,0,KZ
270393,2022-04-19,1,KZ
270393,2022-04-20,1,KZ
270393,2022-04-22,1,KZ
270393,2022-04-24,1,KZ
270393,2022-04-25,1,KZ
270393,2022-04-27,1,KZ
270393,2022-04-30,1,KZ
270393,2022-05-01,1,KZ
270393,2022-05-02,1,KZ
270393,2022-05-03,1,KZ
270393,2022-05-04,1,KZ
270393,2022-05-06,1,KZ
270393,2022-05-08,1,KZ
270393,2022-05-12,1,KZ
270393,2022-05-16,1,KZ
270393,2022-06-06,1,KZ
270393,2022-06-07,1,KZ
270393,2022-06-08,1,KZ
270393,2022-06-09,1,KZ
270393,2022-06-12,1,KZ
270395,2022-04-11,0,SO
270395,2022-04-12,0,SO
270395,2022-04-19,0,SO
270403,2022-04-11,0,ID
270404,2022-04-11,0,BR
270407,2022-04-11,0,NG
270407,2022-04-12,0,NG
270407,2022-04-13,0,NG
270407,2022-05-02,0,NG
270407,2022-05-07,0,NG
270407,2022-05-19,0,NG
270407,2022-05-30,0,NG
270409,2022-04-11,0,CA
270412,2022-04-11,0,VN
270412,2022-04-12,0,VN
270414,2022-04-14,0,IN
270417,2022-04-13,0,FR
270417,2022-04-14,0,FR
270417,2022-04-16,0,FR
270417,2022-04-17,0,FR
270417,2022-04-18,0,FR
270418,2022-04-11,0,NG
270420,2022-04-20,0,SE
270421,2022-04-11,0,TR
270425,2022-04-11,0,SE
270426,2022-04-17,0,DE
270428,2022-04-11,0,NG
270428,2022-04-12,0,NG
270428,2022-04-23,0,NG
270429,2022-04-11,0,IN
270429,2022-04-12,0,IN
270429,2022-04-18,0,IN
270429,2022-04-20,0,IN
270429,2022-04-21,0,IN
270432,2022-04-20,0,BR
270433,2022-04-11,0,MY
270434,2022-04-11,0,IN
270434,2022-04-20,0,IN
270435,2022-04-11,0,KZ
270435,2022-05-16,0,KZ
270435,2022-09-20,1,KZ
270435,2022-09-21,1,KZ
270435,2022-09-26,1,KZ
270435,2022-09-27,1,KZ
270436,2022-04-11,0,GB
270436,2022-04-12,0,GB
270438,2022-04-11,0,GH
270438,2022-04-12,0,GH
270439,2022-04-11,0,US
270442,2022-04-11,0,IN
270442,2022-04-13,0,IN
270442,2022-04-14,0,IN
270442,2022-04-16,0,IN
270442,2022-04-17,0,IN
270442,2022-04-18,0,IN
270442,2022-05-08,0,IN
270442,2022-05-22,0,IN
270442,2022-07-28,0,IN
270442,2022-07-29,0,IN
270442,2022-09-24,0,IN
270446,2022-04-11,0,PR
270448,2022-04-11,0,US
270452,2022-04-11,0,EG
270455,2022-04-11,1,US
270456,2022-04-11,0,IN
270458,2022-04-12,0,ES
270458,2022-04-13,0,ES
270458,2022-08-16,0,ES
270458,2022-08-17,0,ES
270458,2022-08-18,0,ES
270459,2022-04-11,0,DE
270460,2022-05-12,1,CA
270460,2022-05-13,1,CA
270460,2022-05-14,1,CA
270460,2022-05-16,1,CA
270460,2022-05-17,1,CA
270460,2022-05-18,1,CA
270460,2022-05-20,1,CA
270460,2022-05-23,1,CA
270460,2022-05-25,1,CA
270460,2022-05-28,1,CA
270460,2022-05-29,1,CA
270460,2022-05-31,1,CA
270460,2022-06-01,1,CA
270460,2022-06-02,1,CA
270460,2022-06-03,1,CA
270460,2022-06-04,1,CA
270460,2022-06-06,1,CA
270460,2022-06-07,1,CA
270460,2022-06-11,1,CA
270460,2022-06-12,1,CA
270460,2022-06-14,1,CA
270460,2022-06-20,1,CA
270460,2022-06-21,1,CA
270460,2022-06-22,1,CA
270460,2022-06-23,1,CA
270460,2022-06-25,1,CA
270460,2022-06-26,1,CA
270460,2022-07-04,1,CA
270460,2022-07-05,1,CA
270460,2022-07-06,1,CA
270460,2022-07-11,1,CA
270460,2022-07-13,1,CA
270460,2022-07-15,1,CA
270460,2022-07-16,1,CA
270460,2022-07-17,1,CA
270460,2022-07-18,1,CA
270460,2022-07-20,1,CA
270460,2022-07-21,1,CA
270462,2022-04-11,0,BS
270462,2022-04-12,0,BS
270462,2022-07-22,0,BS
270462,2022-07-23,0,BS
270462,2022-07-25,0,BS
270462,2022-07-26,0,BS
270463,2022-04-11,0,GB
270464,2022-04-11,0,MX
270466,2022-04-11,0,CA
270467,2022-04-12,0,PT
270467,2022-04-13,0,PT
270468,2022-04-15,0,AU
270472,2022-04-12,0,ID
270474,2022-04-17,1,CO
270474,2022-04-19,1,CO
270474,2022-04-21,1,CO
