student_id,week_n,n_engagements,student_type_id,student_country
276135,25,3,1,SG
276135,26,5,1,SG
276135,28,1,1,SG
276135,31,1,1,SG
276138,22,1,0,NZ
276140,22,1,0,FR
276144,22,1,0,US
276146,22,1,0,EG
276148,22,1,0,IQ
276149,22,1,0,EG
276154,22,1,0,SA
276158,22,1,0,PT
276158,31,1,0,PT
276159,22,1,0,EG
276160,22,1,0,US
276163,22,3,0,KE
276165,25,1,0,EG
276165,26,1,0,EG
276167,22,1,0,IQ
276168,22,1,0,CA
276168,23,1,0,CA
276170,22,1,0,EG
276172,22,1,0,EG
276175,22,1,0,EG
276179,22,1,0,US
276180,22,2,0,IQ
276184,22,1,0,US
276185,22,1,0,LK
276191,22,1,0,IQ
276192,23,1,0,TN
276194,23,1,0,IQ
276196,22,1,0,EG
276196,33,3,0,EG
276198,22,2,0,IQ
276201,22,1,0,SA
276202,22,2,0,SA
276203,22,1,0,AR
276206,22,2,0,US
276209,25,2,0,EG
276209,26,1,0,EG
276211,22,1,0,EG
276214,22,1,0,EG
276220,22,1,0,EG
276220,25,1,0,EG
276220,26,5,0,EG
276220,33,3,0,EG
276223,22,1,0,EG
276227,27,1,0,EG
276230,22,2,0,EG
276231,22,3,0,EG
276232,22,2,1,BR
276232,23,4,1,BR
276232,24,5,1,BR
276232,32,1,1,BR
276233,23,1,0,EG
276235,23,1,0,QA
276237,22,1,0,MA
276238,22,3,0,FR
276238,23,2,0,FR
276240,22,1,0,SA
276241,23,1,0,CA
276243,22,1,0,EG
276244,22,1,0,EG
276248,22,1,0,EG
276250,22,1,0,IQ
276254,22,1,0,US
276256,22,1,0,SA
276258,22,1,0,IQ
276259,22,1,0,PH
276261,22,2,0,US
276261,23,1,0,US
276261,24,5,0,US
276261,25,2,0,US
276262,22,1,0,US
276264,22,1,0,EG
276265,23,4,1,US
276267,22,1,0,EG
276269,22,1,0,EG
276273,22,1,0,EG
276275,22,1,0,CA
276278,22,1,0,IN
276280,34,1,0,US
276280,37,1,0,US
276283,22,1,0,EG
276285,22,1,0,US
276291,23,2,0,EG
276292,22,1,0,JO
276294,28,1,0,IN
276296,22,1,0,IN
276296,30,1,0,IN
276296,33,1,0,IN
276298,22,2,0,EG
276298,23,3,0,EG
276305,22,1,0,RO
276306,22,1,0,FR
276310,22,1,0,IN
276313,22,1,0,BH
276314,22,1,0,TR
276315,22,1,0,EG
276316,22,1,0,VN
276317,22,1,0,EG
276318,22,1,0,KE
276320,22,1,0,EG
276322,22,1,0,KE
276323,22,1,0,ZA
276326,22,1,0,EG
276327,22,1,0,IN
276330,22,1,0,JO
276331,22,1,0,TR
276332,22,1,0,HK
276334,22,1,0,DZ
276335,22,1,0,IN
276339,22,1,0,ES
276340,22,1,0,MY
276346,22,1,0,KE
276346,31,2,0,KE
276346,38,2,0,KE
276347,22,1,0,EG
276348,22,1,0,IN
276350,27,2,0,AZ
276350,33,1,0,AZ
276351,22,1,0,IQ
276355,22,2,0,VN
276355,23,3,0,VN
276355,30,1,0,VN
276356,22,1,0,EG
276359,22,1,0,BG
276361,22,1,0,SA
276362,22,1,0,ES
276370,22,1,0,EG
276373,22,1,0,IE
276374,22,1,0,IQ
276376,22,1,0,NG
276378,22,2,0,US
276381,22,3,0,NP
276381,33,2,0,NP
276383,22,3,1,AE
276383,23,5,1,AE
276385,22,1,0,IN
276385,23,1,0,IN
276387,22,1,0,EG
276388,22,1,0,MA
276392,22,1,0,EG
276394,22,1,0,IQ
276395,22,1,1,US
276395,23,1,1,US
276395,24,1,1,US
276396,24,2,0,GB
276396,39,1,0,GB
276399,22,1,0,US
276400,22,1,0,TR
276402,22,1,0,SA
276404,22,1,0,US
276406,22,1,0,EG
276407,22,1,0,NL
276408,22,2,0,IN
276409,22,1,0,NE
276410,23,1,0,LU
276413,22,1,0,MX
276414,22,1,1,SA
276415,28,1,0,IE
276417,22,1,0,EG
276418,33,2,0,EG
276420,22,3,1,HK
276420,28,2,1,HK
276420,29,6,1,HK
276420,30,5,1,HK
276420,31,5,1,HK
276420,32,3,1,HK
276420,33,1,1,HK
276420,34,1,1,HK
276420,35,1,1,HK
276430,22,1,0,NG
276432,22,1,0,GB
276437,22,1,0,IQ
276438,26,2,0,US
276439,22,3,1,GB
276439,23,7,1,GB
276439,24,5,1,GB
276439,25,4,1,GB
276439,26,3,1,GB
276439,27,6,1,GB
276439,28,3,1,GB
276439,29,5,1,GB
276439,30,5,1,GB
276439,31,6,1,GB
276439,32,1,1,GB
276439,33,3,1,GB
276439,34,5,1,GB
276439,35,3,1,GB
276439,36,6,1,GB
276439,37,7,1,GB
276439,38,7,1,GB
276439,39,7,1,GB
276439,40,2,1,GB
276440,22,1,0,EG
276442,22,2,0,AZ
276442,28,1,0,AZ
276442,31,1,0,AZ
276445,22,1,0,MX
276445,23,1,0,MX
276445,33,1,0,MX
276447,22,1,0,IQ
276449,22,2,0,GB
276452,23,1,0,US
276453,22,1,0,PS
276455,22,2,0,GB
276455,23,6,0,GB
276455,24,7,0,GB
276455,25,4,0,GB
276456,22,1,0,US
276457,22,1,0,EG
276465,22,1,0,IQ
276466,22,2,0,US
276470,22,2,0,IQ
276470,23,1,0,IQ
276470,39,1,0,IQ
276473,22,1,0,US
276476,22,2,0,NZ
276478,29,1,0,IN
276480,22,2,1,CA
276480,23,3,1,CA
276481,22,1,0,US
276484,22,1,0,BR
276490,22,2,1,IN
276490,23,7,1,IN
276490,24,6,1,IN
276490,25,7,1,IN
276492,22,1,0,IN
276493,22,1,0,IN
276495,29,1,0,AU
276498,22,1,0,HK
276502,22,1,0,IN
276503,22,1,0,EG
276504,22,1,0,EG
276505,22,1,0,EG
276505,23,2,0,EG
276509,22,1,0,PK
276510,22,2,1,AU
276510,23,4,1,AU
276510,24,1,1,AU
276510,25,2,1,AU
276510,26,4,1,AU
276510,27,1,1,AU
276510,28,2,1,AU
276510,29,1,1,AU
276510,30,7,1,AU
276510,33,2,1,AU
276510,34,4,1,AU
276510,35,3,1,AU
276510,36,1,1,AU
276510,37,2,1,AU
276510,38,3,1,AU
276510,39,1,1,AU
276510,40,1,1,AU
276517,22,1,0,NG
276518,22,1,0,EG
276519,23,2,0,EG
276521,22,1,0,FR
276522,22,1,0,EG
276524,22,1,0,EG
276526,22,2,0,SG
276530,22,1,0,IN
276531,22,1,0,GB
276532,31,2,0,US
276533,22,1,0,KE
276535,22,1,0,GB
276536,22,1,0,ID
276537,22,1,0,JO
276538,22,1,0,NG
276539,26,3,0,NG
276540,22,1,0,IN
276541,22,1,0,SE
276542,22,2,0,SE
276542,24,3,1,SE
276542,25,5,1,SE
276542,26,1,1,SE
276544,22,1,0,VN
276545,22,1,0,GB
276547,22,1,0,NL
276549,40,1,0,AR
276549,41,3,0,AR
276552,22,1,0,GB
276553,22,1,1,US
276553,23,1,1,US
276553,24,1,1,US
276553,25,1,1,US
276553,26,1,1,US
276559,22,1,0,SA
276560,22,2,0,IT
276560,23,1,0,IT
276562,22,2,1,US
276562,23,5,1,US
276562,24,2,1,US
276562,26,2,1,US
276562,27,3,1,US
276562,28,4,1,US
276562,29,2,1,US
276562,30,5,1,US
276562,31,6,1,US
276562,32,3,1,US
276562,33,3,1,US
276562,34,3,1,US
276562,36,1,0,US
276562,38,1,0,US
276567,22,1,0,US
276568,22,1,0,IN
276569,22,1,0,CH
276572,22,1,0,EG
276575,22,1,0,US
276575,23,2,0,US
276578,22,1,0,SA
276578,23,1,0,SA
276581,22,1,0,US
276583,22,1,0,US
276584,22,1,0,GB
276584,23,1,0,GB
276584,24,2,0,GB
276587,22,1,0,EG
276587,23,2,0,EG
276587,24,1,0,EG
276590,23,1,0,PT
276591,22,1,0,NG
276591,23,1,0,NG
276597,23,1,0,IN
276597,24,1,0,IN
276598,22,1,0,AU
276598,23,1,1,AU
276598,24,1,1,AU
276598,25,3,1,AU
276598,34,1,1,AU
276598,37,1,1,AU
276598,38,1,1,AU
276598,39,4,1,AU
276598,40,2,1,AU
276598,41,2,1,AU
276598,42,1,1,AU
276599,22,1,0,PR
276600,22,1,0,PR
276602,22,1,0,US
276603,22,1,0,IN
276604,22,1,0,TN
276605,27,1,0,EG
276606,22,1,0,NG
276608,22,1,0,IN
276612,22,1,0,IN
276613,22,1,0,JO
276614,22,1,0,KW
276619,22,1,0,US
276620,22,1,0,IN
276621,22,1,0,IN
276624,22,1,0,AU
276626,22,1,0,EG
276627,22,1,0,SA
276627,23,3,0,SA
276630,22,1,0,IN
276631,22,1,0,VN
276632,23,1,0,IN
276632,25,2,0,IN
276632,26,1,0,IN
276632,32,1,0,IN
276634,22,1,0,IN
276634,23,1,0,IN
276637,22,1,0,NO
276638,22,1,0,IN
276642,22,1,0,EG
276646,22,1,0,EG
276650,22,1,0,MY
276652,22,1,0,ZA
276653,22,1,0,MM
276656,22,1,0,EG
276656,33,1,0,EG
276657,33,2,0,LB
276659,22,1,0,US
276661,26,1,0,EG
276663,23,2,0,CN
276663,24,1,0,CN
276664,22,1,0,NP
276664,26,3,0,NP
276665,22,1,0,US
276666,22,1,1,IN
276666,23,1,1,IN
276666,26,1,1,IN
276667,22,1,0,EG
276668,22,1,0,NP
276669,22,1,0,TN
276669,23,1,0,TN
276670,23,3,0,NG
276670,24,1,0,NG
276671,23,2,1,DK
276671,24,5,1,DK
276671,25,3,1,DK
276671,27,1,1,DK
276671,28,1,1,DK
276671,31,1,1,DK
276671,33,2,1,DK
276671,34,2,1,DK
276671,35,4,1,DK
276671,36,2,1,DK
276671,40,1,1,DK
276672,26,1,0,IN
276676,23,1,0,DZ
276676,24,1,0,DZ
276678,22,1,0,DE
276683,22,1,0,TG
276684,22,1,0,IQ
276684,23,1,0,IQ
276685,22,1,0,EG
276686,22,1,0,VN
276687,23,1,0,GB
276692,22,1,0,MA
276692,23,3,0,MA
276693,22,1,0,US
276694,22,1,0,CA
276694,23,1,0,CA
276700,23,2,0,US
276701,23,1,0,US
276705,23,1,0,US
276708,23,7,0,US
276710,23,1,0,IN
276712,23,1,0,US
276713,23,1,0,VN
276717,23,1,0,VN
276721,23,3,0,IN
276725,23,1,0,PT
276728,23,2,0,IN
276740,23,4,0,GB
276740,24,2,0,GB
276744,23,1,0,IN
276746,23,1,0,SA
276753,23,1,0,DE
276756,23,1,0,CZ
276757,23,1,0,IN
276759,23,1,0,GB
276761,23,1,0,IN
276766,23,1,0,IN
276767,23,1,0,NG
276767,36,1,0,NG
276767,41,1,0,NG
276771,23,1,0,US
276772,23,1,0,UG
276774,23,1,0,GB
276777,23,1,0,RO
276780,23,1,0,BD
276781,24,3,1,US
276783,23,5,1,US
276783,24,5,1,US
276783,25,5,1,US
276783,26,6,1,US
276783,27,5,1,US
276783,28,4,1,US
276783,29,5,1,US
276783,30,5,1,US
276783,31,3,1,US
276784,23,5,1,US
276784,24,3,1,US
276784,25,4,1,US
276784,26,4,1,US
276784,27,5,1,US
276784,28,7,1,US
276784,29,1,1,US
276784,34,1,1,US
276784,35,2,1,US
276784,36,3,1,US
276784,37,2,1,US
276784,39,1,1,US
276785,23,2,0,PK
276786,23,1,0,US
276787,33,1,0,EG
276787,38,1,0,EG
276788,23,3,0,MX
276788,24,1,0,MX
276788,25,5,1,MX
276788,26,5,1,MX
276788,27,6,1,MX
276788,28,4,1,MX
276788,29,4,1,MX
276788,30,3,1,MX
276788,31,3,1,MX
276788,33,1,1,MX
276788,34,5,1,MX
276788,36,1,1,MX
276788,37,1,1,MX
276788,41,4,1,MX
276788,42,1,1,MX
276790,23,3,0,EG
276790,24,2,0,EG
276790,25,1,0,EG
276792,23,1,0,IN
276793,23,1,0,MA
276795,23,3,0,AU
276800,23,2,0,IN
276801,23,1,0,US
276802,23,1,0,CO
276805,30,1,0,EG
276805,40,1,0,EG
276806,23,1,0,TN
276812,23,1,0,UZ
276813,23,1,0,DZ
276816,23,1,0,SE
276817,23,1,0,DZ
276820,23,1,0,EG
276821,28,1,0,MA
276821,41,1,0,MA
276821,42,1,0,MA
276824,32,2,0,DE
276824,33,3,0,DE
276826,23,1,0,IN
276827,25,1,0,GM
276829,24,1,1,CA
276829,29,2,1,CA
276832,23,2,0,NO
276833,23,1,0,DE
276835,23,1,0,US
276839,23,1,0,NZ
276841,23,2,0,EG
276844,23,1,0,NL
276845,23,1,0,US
276846,39,1,0,US
276847,23,1,0,US
276848,23,1,0,CA
276849,23,1,0,US
276852,23,2,0,US
276852,24,1,0,US
276852,26,1,0,US
276852,28,1,0,US
276852,29,1,0,US
276852,31,1,0,US
276852,32,1,0,US
276852,34,2,0,US
276854,23,1,0,IN
276856,23,1,0,DO
276857,23,1,1,US
276857,24,1,1,US
276857,32,1,1,US
276858,23,1,0,VN
276860,23,1,0,US
276860,37,1,0,US
276860,39,1,0,US
276864,23,1,0,IN
276868,23,4,0,US
276869,39,1,0,LK
276873,23,1,0,PK
276874,24,1,0,NG
276874,25,3,0,NG
276877,23,1,0,DZ
276878,23,1,0,NG
276879,23,1,0,BG
276880,23,1,0,RU
276887,23,4,1,NG
276887,24,7,1,NG
276887,25,4,1,NG
276887,26,2,1,NG
276888,23,4,0,IQ
276890,23,1,0,NG
276890,34,1,0,NG
276891,23,1,0,EG
276899,23,1,0,BD
276904,23,1,0,BY
276906,23,2,0,UY
276907,23,2,0,IN
276908,23,1,0,EG
276909,23,2,0,PH
276909,36,1,0,PH
276911,23,3,0,US
276911,24,2,0,US
276911,30,1,0,US
276911,40,1,0,US
276912,23,1,0,US
276913,30,1,0,EG
276917,23,2,0,US
276917,32,1,0,US
276919,23,1,0,NL
276921,23,1,0,MX
276925,23,1,0,MA
276925,25,1,0,MA
276929,23,1,0,CH
276931,23,1,0,IN
276932,23,1,1,US
276934,23,1,0,IN
276937,23,1,0,IN
276937,30,1,0,IN
276938,23,6,1,NG
276938,24,4,1,NG
276938,25,4,1,NG
276938,26,6,1,NG
276938,27,7,1,NG
276938,28,3,0,NG
276938,29,1,0,NG
276939,23,1,0,TR
276943,23,1,0,IE
276943,26,1,0,IE
276945,23,1,0,DE
276947,23,1,0,CZ
276947,25,1,0,CZ
276949,23,1,0,EG
276950,23,1,0,EG
276954,23,1,0,IL
276955,23,1,0,IN
276957,23,1,0,SA
276966,23,2,0,ZA
276966,31,1,0,ZA
276966,35,1,0,ZA
276969,37,1,0,FR
276976,23,1,0,IQ
276978,23,1,0,TR
276982,23,1,0,US
276983,23,1,0,MY
276984,23,1,0,EG
276985,23,1,0,CA
276987,23,1,0,MX
276989,23,1,0,PH
276990,23,4,0,BR
276990,24,7,0,BR
276991,23,1,0,IN
276992,23,1,0,TW
276994,23,1,0,EG
276994,29,2,0,EG
276994,33,2,0,EG
276995,23,1,0,SA
276998,23,1,1,VN
276998,24,1,1,VN
276998,25,3,1,VN
276998,26,3,1,VN
276998,27,1,1,VN
276998,29,1,1,VN
276998,30,5,1,VN
276998,31,3,1,VN
276998,38,1,1,VN
276998,39,1,1,VN
277000,23,4,0,AE
277000,24,2,0,AE
277000,26,1,0,AE
277001,23,1,0,MX
277002,23,1,0,ID
277003,23,1,0,US
277004,23,1,0,US
277009,23,1,0,PH
277010,23,1,0,AU
277011,23,1,0,AU
277012,25,2,1,PH
277012,26,1,1,PH
277012,27,2,1,PH
277012,29,1,1,PH
277012,30,4,1,PH
277012,31,6,1,PH
277012,32,4,1,PH
277012,33,1,1,PH
277012,34,1,1,PH
277012,35,1,1,PH
277014,23,1,0,IN
277018,23,1,0,AZ
277019,23,2,0,ZA
277020,23,1,0,NL
277021,23,1,0,SD
277022,23,1,0,NL
277024,23,1,0,BW
277026,33,4,0,GB
277026,42,1,0,GB
277027,23,1,0,IN
277029,23,2,0,KE
277032,23,1,0,PH
277035,23,1,0,AZ
277035,24,1,0,AZ
277037,23,2,0,ID
277037,24,3,0,ID
277038,23,1,0,IN
277039,23,1,0,MK
277041,23,1,0,EG
277043,23,1,0,EG
277046,23,1,0,NP
277050,23,3,0,IN
277055,23,1,0,CA
277057,23,1,0,IN
277063,23,2,1,US
277063,25,1,1,US
277066,23,5,1,GB
277066,24,5,1,GB
277066,25,5,1,GB
277066,26,4,1,GB
277066,27,3,1,GB
277066,28,1,1,GB
277066,30,2,1,GB
277066,32,1,1,GB
277066,38,1,1,GB
277066,39,1,1,GB
277067,24,1,0,IN
277069,23,1,0,DE
277069,24,1,0,DE
277074,23,1,0,EG
277076,23,1,0,US
277078,36,2,1,US
277083,23,1,0,JO
277084,23,2,0,BR
277084,24,6,1,BR
277084,25,5,1,BR
277084,26,7,1,BR
277084,27,5,1,BR
277084,28,7,1,BR
277084,29,7,1,BR
277084,30,5,1,BR
277084,31,7,1,BR
277084,32,4,1,BR
277084,33,3,1,BR
277084,34,5,1,BR
277084,35,2,1,BR
277084,36,7,1,BR
277084,37,6,1,BR
277084,38,1,1,BR
277084,39,4,1,BR
277084,40,6,1,BR
277084,41,5,1,BR
277084,42,3,1,BR
277086,23,1,0,CA
277088,23,1,0,SA
277088,31,1,0,SA
277089,23,1,0,IN
277092,23,1,0,US
277094,23,1,0,GB
277096,23,1,0,IN
277099,23,3,1,BR
277099,24,3,1,BR
277099,27,1,1,BR
277099,28,2,1,BR
277101,24,1,0,HT
277102,23,2,0,DE
277103,23,1,0,LB
277103,24,1,0,LB
277104,23,1,0,US
277105,24,2,1,NG
277105,39,1,1,NG
277105,40,1,1,NG
277107,24,1,0,IN
277109,23,3,0,AE
277109,24,1,0,AE
277109,25,5,0,AE
277109,26,1,0,AE
277109,27,2,0,AE
277109,28,1,0,AE
277113,23,2,0,BR
277115,23,1,0,FR
277116,23,3,0,EG
277116,33,2,0,EG
277118,23,1,0,SE
277120,23,1,0,EG
277121,23,1,0,EG
277121,33,1,0,EG
277122,23,1,0,GH
277127,23,1,0,EG
277129,24,2,0,NG
277132,23,1,0,EG
277133,23,2,0,EG
277134,23,1,0,BR
277135,23,4,0,US
277136,23,1,0,EG
277136,25,1,0,EG
277138,28,1,0,CA
277138,29,1,0,CA
277138,30,1,0,CA
277140,23,1,0,EG
277141,23,1,0,SA
277143,23,1,0,MX
277145,23,1,0,IN
277147,23,1,0,IN
277149,23,1,0,EC
277149,25,1,0,EC
277149,30,1,0,EC
277150,23,1,0,SG
277151,23,1,0,ES
277152,23,3,0,IN
277153,33,1,0,KE
277155,23,1,0,IN
277156,23,1,0,IN
277157,23,1,0,IN
277158,28,1,0,IN
277160,23,1,0,GB
277161,23,1,0,US
277162,23,1,0,EG
277167,23,1,0,KE
277173,24,1,0,EG
277175,23,1,0,IN
277177,23,2,0,JP
277178,23,1,0,PK
277179,23,1,0,AU
277180,23,1,0,IN
277181,23,1,0,NG
277182,23,3,1,MN
277182,29,1,1,MN
277182,34,1,1,MN
277187,23,1,0,EG
277194,23,1,0,IN
277197,23,2,0,RE
277197,29,2,0,RE
277197,32,1,0,RE
277197,33,5,0,RE
277201,23,1,0,IN
277205,23,1,0,EG
277207,23,1,0,BE
277210,23,1,0,BD
277213,23,1,0,GB
277215,23,1,0,IN
277220,23,1,0,AE
277221,23,3,0,US
277224,23,1,0,KE
277225,23,1,0,FR
277227,23,1,0,PL
277228,23,1,0,IN
277228,33,2,0,IN
277229,23,1,0,EG
277230,23,1,0,NL
277232,23,1,0,BE
277236,30,1,0,US
277236,41,1,0,US
277237,23,1,0,EG
277237,26,1,0,EG
277238,23,2,0,US
277238,30,2,0,US
277238,31,1,0,US
277238,32,1,0,US
277238,33,2,0,US
277238,34,3,0,US
277238,35,2,0,US
277238,36,1,0,US
277238,37,2,0,US
277238,38,3,0,US
277238,39,1,0,US
277238,40,4,0,US
277238,41,4,0,US
277239,23,1,0,IQ
277242,23,2,0,US
277242,25,2,0,US
277242,26,4,0,US
277242,29,6,1,US
277242,30,7,1,US
277242,31,3,1,US
277242,32,3,1,US
277242,33,1,1,US
277242,35,2,1,US
277242,36,1,1,US
277242,37,1,1,US
277242,39,2,1,US
277242,40,1,1,US
277244,23,1,0,US
277245,23,1,0,US
277253,23,1,0,VN
277259,23,1,0,IN
277265,23,1,0,NP
277266,23,1,0,US
277267,23,1,0,ZA
277269,23,1,0,EG
277270,23,1,0,ID
277271,23,1,1,US
277271,24,1,1,US
277271,25,1,1,US
277271,26,3,1,US
277271,27,2,1,US
277271,29,1,1,US
277271,34,1,1,US
277271,35,1,1,US
277272,23,1,0,IL
277274,23,1,0,SA
277275,23,1,0,IN
277278,23,1,0,TR
277281,24,1,0,CN
277285,24,6,1,GR
277285,25,6,1,GR
277285,26,4,1,GR
277285,41,1,1,GR
277285,42,1,1,GR
277287,23,1,0,DZ
277288,23,1,0,IN
277293,23,1,0,PL
277295,23,1,0,SA
277296,23,1,0,EG
277297,23,1,0,IN
277299,23,1,0,NG
277299,41,1,0,NG
277301,23,2,0,SA
277301,24,1,0,SA
277302,23,1,0,EG
277303,23,1,0,IN
277306,23,1,0,NG
277306,33,3,0,NG
277307,23,1,0,MY
277308,24,1,0,EG
277311,23,1,0,PS
277312,33,4,0,MA
277312,34,1,0,MA
277314,23,1,0,ES
277314,24,1,0,ES
277318,23,1,0,IQ
277319,23,1,0,IE
277319,33,1,0,IE
277322,27,2,1,TR
277322,29,2,1,TR
277322,33,4,1,TR
277322,34,3,1,TR
277322,35,2,1,TR
277322,36,1,1,TR
277322,37,5,1,TR
277322,38,1,1,TR
277322,39,1,1,TR
277322,40,5,1,TR
277322,41,2,1,TR
277322,42,1,1,TR
277323,23,1,0,BE
277323,24,1,0,BE
277323,26,3,1,BE
277323,30,1,1,BE
277323,41,1,1,BE
277324,23,1,0,CR
277325,23,3,0,FR
277325,27,2,0,FR
277325,30,1,0,FR
277325,39,1,0,FR
277326,23,1,0,EG
277331,23,1,0,CA
277331,24,2,0,CA
277332,23,1,0,IN
277334,23,1,0,ES
277339,23,1,0,RU
277340,23,1,0,TN
277340,24,1,0,TN
277341,23,1,0,IT
277341,25,3,0,IT
277342,23,1,0,HK
277345,23,1,0,IT
277346,23,2,0,GH
277347,23,1,0,CA
277347,24,1,0,CA
277347,39,1,0,CA
277348,23,2,0,NG
277352,23,1,0,BR
277353,23,1,0,CA
277353,32,2,1,CA
277353,33,7,1,CA
277353,34,7,1,CA
277353,35,6,1,CA
277353,36,7,1,CA
277353,37,6,1,CA
277353,38,7,1,CA
277353,39,7,1,CA
277353,40,7,1,CA
277353,41,6,1,CA
277353,42,2,1,CA
277354,23,1,0,IN
277356,23,1,0,IN
277360,23,1,0,IN
277362,23,1,0,US
277363,25,3,0,EG
277363,29,3,0,EG
277363,32,1,0,EG
277364,23,1,0,EG
277365,23,1,0,IN
277367,23,1,0,NZ
277368,23,1,0,US
277373,23,1,0,IN
277376,23,1,0,EG
277377,23,1,0,AU
277377,24,1,0,AU
277378,32,1,0,EG
277378,33,3,0,EG
277380,23,1,0,PT
277381,23,1,0,EG
277384,23,1,0,NO
277384,24,3,0,NO
277384,25,2,0,NO
277384,26,5,0,NO
277384,27,2,0,NO
277387,38,1,0,IN
277391,23,1,0,ES
277391,24,1,0,ES
277394,23,1,0,FI
277394,32,1,0,FI
277394,33,1,0,FI
277395,23,1,0,UA
277395,31,1,0,UA
277395,36,1,0,UA
277398,23,2,1,NZ
277398,24,7,1,NZ
277398,25,6,1,NZ
277398,26,5,1,NZ
277398,27,1,1,NZ
277398,28,4,1,NZ
277398,29,3,1,NZ
277398,30,2,1,NZ
277398,31,2,1,NZ
277398,32,5,1,NZ
277398,33,3,1,NZ
277398,35,3,1,NZ
277398,36,2,1,NZ
277398,37,1,1,NZ
277398,40,4,1,NZ
277398,41,7,1,NZ
277398,42,2,1,NZ
277399,25,1,0,AU
277399,32,1,0,AU
277399,33,4,0,AU
277400,23,1,0,EG
277403,23,1,0,LK
277403,25,1,0,LK
277403,26,4,1,LK
277403,27,4,1,LK
277403,28,5,1,LK
277403,29,7,1,LK
277403,30,4,1,LK
277403,31,2,1,LK
277403,32,5,1,LK
277403,33,3,1,LK
277403,34,2,1,LK
277403,35,5,1,LK
277403,36,4,1,LK
277403,37,1,1,LK
277403,38,2,1,LK
277403,40,4,1,LK
277403,42,2,1,LK
277404,23,1,0,DE
277406,23,1,0,IN
277407,23,1,0,PH
277408,34,1,0,EG
277409,23,1,0,US
277409,24,1,0,US
277410,23,2,1,IN
277410,24,1,1,IN
277410,25,3,1,IN
277410,28,1,1,IN
277410,29,3,1,IN
277410,32,1,1,IN
277410,33,2,1,IN
277410,34,2,1,IN
277410,35,2,1,IN
277410,36,2,1,IN
277410,37,1,1,IN
277410,38,2,1,IN
277410,40,1,1,IN
277411,23,1,0,AR
277412,23,2,0,NG
277413,23,1,0,SA
277418,23,1,0,FR
277418,33,4,0,FR
277418,34,1,0,FR
277419,25,1,1,US
277419,30,1,1,US
277419,34,1,1,US
277419,36,1,1,US
277419,37,4,1,US
277419,39,2,1,US
277419,41,3,1,US
277419,42,1,1,US
277420,26,1,0,PL
277422,23,1,0,TN
277422,24,1,0,TN
277423,23,1,0,IN
277426,23,1,0,DE
277429,23,2,0,NG
277430,23,1,0,GB
277431,23,1,0,EG
277433,23,2,0,IN
277433,24,1,0,IN
277433,29,1,0,IN
277435,23,2,0,IN
277437,23,1,0,US
277439,23,1,0,IN
277441,23,1,0,AE
277443,27,1,0,VN
277448,23,2,0,NG
277448,28,1,0,NG
277449,23,1,0,FR
277451,23,1,0,US
277452,23,1,0,US
277453,23,1,0,IN
277455,23,1,0,PK
277461,24,1,0,US
277461,34,1,1,US
277461,40,1,1,US
277463,23,1,0,EG
277463,24,1,0,EG
277465,23,1,0,CA
277468,23,1,0,ID
277468,24,1,0,ID
277470,23,1,0,GH
277476,23,1,0,DE
277477,23,1,0,IN
277477,24,1,0,IN
277479,23,1,0,PH
277480,23,1,0,IN
277484,23,1,0,IN
277488,23,1,0,IN
277489,23,1,0,LB
277491,23,1,0,PL
277491,24,3,0,PL
277492,23,1,0,SE
277492,32,1,0,SE
277492,34,1,0,SE
277496,23,1,0,EG
277498,23,1,0,UZ
277498,26,1,0,UZ
277499,23,1,1,IL
277499,24,6,1,IL
277499,25,6,1,IL
277499,26,7,1,IL
277499,27,4,1,IL
277499,28,1,1,IL
277499,29,5,1,IL
277499,30,4,1,IL
277499,31,2,1,IL
277499,33,6,1,IL
277499,34,7,1,IL
277499,35,5,1,IL
277499,36,3,1,IL
277499,39,2,1,IL
277499,40,6,1,IL
277499,41,4,1,IL
277499,42,3,1,IL
277502,23,1,0,IT
277506,23,1,0,EG
277507,23,1,0,BR
277508,24,5,1,DE
277508,25,6,1,DE
277508,26,7,1,DE
277508,27,6,1,DE
277508,28,5,1,DE
277508,29,3,1,DE
277508,30,2,1,DE
277508,32,2,1,DE
277510,30,2,1,EG
277510,31,1,1,EG
277510,38,1,1,EG
277515,23,1,0,SA
277518,23,1,0,NL
277519,24,1,0,NG
277521,23,1,1,US
277521,24,5,1,US
277521,25,1,1,US
277524,24,2,1,US
277524,25,1,1,US
277525,32,1,0,IN
277527,23,1,0,US
277527,24,1,0,US
277528,24,1,0,US
277529,23,1,0,US
277529,24,1,0,US
277531,23,1,0,RO
277532,26,1,0,IN
277532,27,1,0,IN
277532,41,1,0,IN
277534,23,1,0,US
277534,33,3,0,US
277538,23,1,0,ZW
277540,23,1,0,EG
277541,23,1,0,EG
277544,23,1,1,US
277544,24,4,1,US
277549,23,1,0,SE
277549,37,1,0,SE
277551,23,1,0,MA
277551,24,1,0,MA
277552,23,1,0,CA
277553,23,1,0,NG
277554,23,1,0,EG
277555,23,1,0,IN
277556,24,1,1,QA
277556,26,1,1,QA
277556,29,2,1,QA
277556,34,2,1,QA
277556,35,2,1,QA
277556,37,1,1,QA
277556,39,3,1,QA
277556,40,1,1,QA
277557,23,1,0,JP
277557,24,7,1,JP
277557,25,6,1,JP
277557,26,5,1,JP
277557,27,3,1,JP
277560,23,1,0,BR
